"","Time..s.","RIP.Band.1","Preprocessed.Band.1"
"142115",580.02844,-0.0016943067,-0.13070595
"142116",580.0325,-0.0016756877,-0.13070935
"142117",580.0365,-0.001681611,-0.13071272
"142118",580.0405,-0.0017078072,-0.13071604
"142119",580.04456,-0.001726538,-0.13071933
"142120",580.0486,-0.0017061979,-0.13072261
"142121",580.0526,-0.0016891435,-0.13072586
"142122",580.05664,-0.0016944185,-0.13072908
"142123",580.06067,-0.0017248839,-0.13073228
"142124",580.0647,-0.0017367974,-0.13073546
"142125",580.0687,-0.0017234534,-0.13073862
"142126",580.07275,-0.0017034039,-0.13074176
"142127",580.0768,-0.0017096847,-0.13074489
"142128",580.0808,-0.0017363951,-0.130748
"142129",580.08484,-0.0017543212,-0.1307511
"142130",580.08887,-0.0017337576,-0.1307542
"142131",580.0929,-0.0017192736,-0.13075729
"142132",580.0969,-0.0017232522,-0.13076036
"142133",580.10095,-0.0017551705,-0.13076343
"142134",580.105,-0.0017657205,-0.13076648
"142135",580.109,-0.0017520636,-0.13076954
"142136",580.11304,-0.0017331317,-0.13077258
"142137",580.11707,-0.0017393008,-0.13077562
"142138",580.1211,-0.0017698109,-0.13077864
"142139",580.1251,-0.001782082,-0.13078167
"142140",580.12915,-0.0017653853,-0.13078469
"142141",580.1332,-0.0017509684,-0.13078772
"142142",580.1372,-0.0017532706,-0.13079074
"142143",580.14124,-0.0017859712,-0.13079377
"142144",580.14526,-0.0017986223,-0.13079679
"142145",580.1493,-0.0017839372,-0.13079982
"142146",580.1533,-0.0017668381,-0.13080284
"142147",580.15735,-0.0017702132,-0.13080588
"142148",580.1614,-0.0018000081,-0.13080892
"142149",580.1654,-0.0018150955,-0.13081197
"142150",580.16943,-0.0017980635,-0.13081503
"142151",580.17346,-0.0017829984,-0.1308181
"142152",580.1775,-0.001786463,-0.13082118
"142153",580.1815,-0.0018149167,-0.13082428
"142154",580.18555,-0.0018327981,-0.1308274
"142155",580.1896,-0.0018130615,-0.13083053
"142156",580.1936,-0.0017957166,-0.13083367
"142157",580.19763,-0.001804322,-0.13083684
"142158",580.20166,-0.001830183,-0.13084003
"142159",580.2057,-0.0018507913,-0.13084324
"142160",580.2097,-0.0018321276,-0.13084647
"142161",580.21375,-0.0018116534,-0.13084972
"142162",580.2178,-0.0018184036,-0.130853
"142163",580.2218,-0.0018464997,-0.13085629
"142164",580.2258,-0.0018606931,-0.13085961
"142165",580.22986,-0.0018412694,-0.13086295
"142166",580.2339,-0.0018262938,-0.13086632
"142167",580.2379,-0.001833111,-0.13086972
"142168",580.24194,-0.0018582568,-0.13087313
"142169",580.246,-0.0018767416,-0.13087657
"142170",580.25,-0.0018583462,-0.13088003
"142171",580.254,-0.001841493,-0.13088351
"142172",580.25806,-0.001846835,-0.13088702
"142173",580.2621,-0.00187511,-0.13089053
"142174",580.2661,-0.0018869787,-0.13089406
"142175",580.27014,-0.0018761829,-0.13089763
"142176",580.2742,-0.0018566027,-0.13090119
"142177",580.2782,-0.0018621236,-0.13090476
"142178",580.2822,-0.0018888339,-0.13090836
"142179",580.28625,-0.0019096211,-0.13091196
"142180",580.2903,-0.0018906444,-0.13091557
"142181",580.2943,-0.001873523,-0.13091919
"142182",580.29834,-0.0018789768,-0.13092281
"142183",580.30237,-0.00190638,-0.13092643
"142184",580.3064,-0.0019222274,-0.13093005
"142185",580.3104,-0.001910001,-0.13093367
"142186",580.31445,-0.0018872023,-0.1309373
"142187",580.3185,-0.0018958524,-0.13094091
"142188",580.3225,-0.0019206181,-0.13094452
"142189",580.32654,-0.0019412711,-0.13094813
"142190",580.33057,-0.001919277,-0.13095173
"142191",580.3346,-0.0019063577,-0.13095532
"142192",580.3386,-0.0019059554,-0.13095891
"142193",580.34265,-0.0019367784,-0.13096249
"142194",580.3467,-0.0019501224,-0.13096607
"142195",580.3507,-0.0019377619,-0.13096964
"142196",580.35474,-0.0019190758,-0.1309732
"142197",580.35876,-0.001921691,-0.13097677
"142198",580.3628,-0.0019461662,-0.13098031
"142199",580.3668,-0.0019644499,-0.13098386
"142200",580.37085,-0.0019487813,-0.13098739
"142201",580.3749,-0.0019275248,-0.13099092
"142202",580.3789,-0.0019312799,-0.13099444
"142203",580.38293,-0.0019554868,-0.13099796
"142204",580.38696,-0.0019754916,-0.13100147
"142205",580.391,-0.0019617006,-0.13100497
"142206",580.395,-0.0019421205,-0.13100848
"142207",580.39905,-0.0019469261,-0.13101196
"142208",580.4031,-0.001970552,-0.13101545
"142209",580.4071,-0.0019913614,-0.13101892
"142210",580.41113,-0.0019732341,-0.13102238
"142211",580.41516,-0.0019557998,-0.13102582
"142212",580.4192,-0.0019583702,-0.13102926
"142213",580.4232,-0.0019853488,-0.13103269
"142214",580.42725,-0.001999788,-0.1310361
"142215",580.4313,-0.0019846559,-0.1310395
"142216",580.4353,-0.0019681156,-0.13104288
"142217",580.43933,-0.0019651875,-0.13104625
"142218",580.44336,-0.0019970164,-0.1310496
"142219",580.4474,-0.0020096228,-0.13105293
"142220",580.4514,-0.0019945353,-0.13105623
"142221",580.45544,-0.0019723624,-0.13105953
"142222",580.4595,-0.001975894,-0.1310628
"142223",580.4635,-0.0019991174,-0.13106605
"142224",580.4675,-0.002013199,-0.13106929
"142225",580.47156,-0.0020022914,-0.1310725
"142226",580.4756,-0.0019799173,-0.13107571
"142227",580.4796,-0.001984857,-0.13107888
"142228",580.48364,-0.0020046383,-0.13108204
"142229",580.4877,-0.0020242408,-0.13108517
