"","Time..s.","RIP.Band.1","Preprocessed.Band.1"
"7417",37.213135,-0.006213583,-0.14638728
"7418",37.21704,-0.006193958,-0.1463753
"7419",37.220947,-0.0061662197,-0.14636327
"7420",37.224854,-0.0061421245,-0.14635123
"7421",37.22876,-0.006146483,-0.14633918
"7422",37.232666,-0.0061571226,-0.14632712
"7423",37.236572,-0.0061670914,-0.1463151
"7424",37.24048,-0.006172456,-0.1463031
"7425",37.244385,-0.0061787143,-0.14629115
"7426",37.24829,-0.006181866,-0.14627925
"7427",37.252197,-0.0061941817,-0.14626741
"7428",37.256104,-0.006190695,-0.14625567
"7429",37.26001,-0.006186314,-0.14624402
"7430",37.263916,-0.0061698854,-0.14623249
"7431",37.267822,-0.006168008,-0.14622109
"7432",37.27173,-0.0061632693,-0.14620982
"7433",37.275635,-0.0061543062,-0.1461987
"7434",37.27954,-0.0061444715,-0.14618775
"7435",37.283447,-0.006134525,-0.14617698
"7436",37.287354,-0.00613229,-0.1461664
"7437",37.29126,-0.006128311,-0.14615601
"7438",37.295166,-0.0061226115,-0.14614585
"7439",37.299072,-0.006111838,-0.1461359
"7440",37.30298,-0.0061026514,-0.14612618
"7441",37.306885,-0.0060990304,-0.1461167
"7442",37.31079,-0.0060937107,-0.14610748
"7443",37.314697,-0.006085418,-0.14609851
"7444",37.318604,-0.006079763,-0.14608979
"7445",37.32251,-0.00606519,-0.14608133
"7446",37.326416,-0.006057769,-0.14607312
"7447",37.330322,-0.0060553327,-0.14606516
"7448",37.33423,-0.006043777,-0.14605746
"7449",37.338135,-0.006026946,-0.14604999
"7450",37.34204,-0.006012976,-0.14604275
"7451",37.345947,-0.0060086176,-0.14603573
"7452",37.349854,-0.005997956,-0.14602894
"7453",37.35376,-0.005994156,-0.14602235
"7454",37.357666,-0.0059747994,-0.14601596
"7455",37.361572,-0.005966775,-0.14600976
"7456",37.36548,-0.005958058,-0.14600374
"7457",37.369385,-0.0059572756,-0.14599788
"7458",37.37329,-0.005947061,-0.14599219
"7459",37.377197,-0.0059342533,-0.14598665
"7460",37.381104,-0.00592348,-0.14598124
"7461",37.38501,-0.0059165955,-0.14597596
"7462",37.388916,-0.0059100688,-0.14597079
"7463",37.392822,-0.005902961,-0.14596574
"7464",37.39673,-0.005890064,-0.14596078
"7465",37.400635,-0.0058831125,-0.1459559
