"","Time..s.","RIP.Band.1","Preprocessed.Band.1"
"6464",38.56122,-0.005075611,-0.026881741
"6465",38.565216,-0.005265489,-0.02686951
"6466",38.569214,-0.005317278,-0.026857313
"6467",38.57321,-0.005182028,-0.026845153
"6468",38.57721,-0.004997872,-0.026833035
"6469",38.581207,-0.0050124004,-0.026820965
"6470",38.585205,-0.005204357,-0.026808947
"6471",38.589203,-0.005255252,-0.026796978
"6472",38.5932,-0.0051189736,-0.02678506
"6473",38.5972,-0.004937589,-0.0267732
"6474",38.601196,-0.004950598,-0.026761398
"6475",38.605225,-0.005141303,-0.026749656
"6476",38.609222,-0.005195461,-0.026737975
"6477",38.61322,-0.0050587803,-0.026726356
"6478",38.617218,-0.004875809,-0.026714802
"6479",38.621216,-0.004890606,-0.026703317
"6480",38.625214,-0.0050799698,-0.026691902
"6481",38.62921,-0.0051333234,-0.026680566
"6482",38.63321,-0.00499738,-0.026669312
"6483",38.637207,-0.004814811,-0.026658144
"6484",38.641205,-0.00482744,-0.026647065
"6485",38.645203,-0.0050158873,-0.026636075
"6486",38.6492,-0.005069509,-0.026625171
"6487",38.6532,-0.0049346834,-0.026614357
"6488",38.657196,-0.0047491193,-0.026603632
"6489",38.661194,-0.0047603175,-0.026592996
"6490",38.665222,-0.004948631,-0.026582453
"6491",38.66922,-0.00500118,-0.026571998
"6492",38.673218,-0.0048647895,-0.026561629
"6493",38.677216,-0.004680209,-0.026551347
"6494",38.681213,-0.0046888143,-0.026541153
"6495",38.68521,-0.004877396,-0.026531043
"6496",38.68921,-0.0049289614,-0.02652101
"6497",38.693207,-0.004794471,-0.026511053
"6498",38.697205,-0.0046083033,-0.026501164
"6499",38.701202,-0.004616283,-0.026491344
"6500",38.7052,-0.0048049763,-0.026481584
"6501",38.709198,-0.004856363,-0.026471876
"6502",38.713196,-0.004719503,-0.026462212
"6503",38.717194,-0.004535705,-0.02645259
"6504",38.72119,-0.0045420527,-0.026443
"6505",38.72519,-0.0047293603,-0.026433438
"6506",38.729187,-0.0047832504,-0.026423892
"6507",38.733215,-0.0046492517,-0.026414357
"6508",38.737213,-0.004463576,-0.026404826
"6509",38.74121,-0.0044710636,-0.026395293
"6510",38.74521,-0.004658684,-0.026385747
"6511",38.749207,-0.0047148764,-0.026376177
"6512",38.753204,-0.0045806766,-0.026366575
"6513",38.757202,-0.004396878,-0.026356934
"6514",38.7612,-0.004404567,-0.026347246
"6515",38.765198,-0.0045928136,-0.026337506
"6516",38.769196,-0.00465028,-0.026327707
"6517",38.773193,-0.004520215,-0.026317842
"6518",38.77719,-0.004335746,-0.026307913
"6519",38.78119,-0.004344374,-0.02629791
"6520",38.785187,-0.004534833,-0.02628783
"6521",38.789185,-0.0045940205,-0.026277665
"6522",38.793213,-0.0044649616,-0.026267413
"6523",38.79721,-0.004284516,-0.02625707
"6524",38.80121,-0.0042922944,-0.026246633
"6525",38.805206,-0.0044831336,-0.026236106
"6526",38.809204,-0.0045440197,-0.026225485
"6527",38.8132,-0.0044177994,-0.026214775
"6528",38.8172,-0.0042389855,-0.02620398
"6529",38.821198,-0.004249066,-0.026193112
"6530",38.825195,-0.0044424087,-0.026182171
"6531",38.829193,-0.004507251,-0.026171163
"6532",38.83319,-0.004381545,-0.026160093
"6533",38.83719,-0.004205838,-0.026148971
"6534",38.841187,-0.004218936,-0.026137808
"6535",38.845184,-0.0044143796,-0.026126616
"6536",38.849182,-0.004481502,-0.026115403
"6537",38.85318,-0.004359618,-0.02610418
"6538",38.857178,-0.0041833073,-0.026092961
"6539",38.861206,-0.0041975677,-0.026081761
"6540",38.865204,-0.004395917,-0.026070593
"6541",38.8692,-0.00446371,-0.02605947
"6542",38.8732,-0.004345447,-0.026048403
"6543",38.877197,-0.0041711703,-0.026037415
"6544",38.881195,-0.0041856766,-0.02602652
"6545",38.885193,-0.0043848306,-0.026015734
"6546",38.88919,-0.0044544786,-0.026005074
"6547",38.89319,-0.0043384954,-0.025994554
"6548",38.897186,-0.004165739,-0.02598419
"6549",38.901184,-0.0041803345,-0.025974
"6550",38.90518,-0.004383892,-0.025963997
"6551",38.90918,-0.0044542775,-0.025954198
"6552",38.913177,-0.00433816,-0.025944617
"6553",38.917175,-0.0041698962,-0.025935272
"6554",38.921204,-0.00418552,-0.025926176
"6555",38.9252,-0.0043858364,-0.025917344
"6556",38.9292,-0.004460402,-0.025908785
"6557",38.933197,-0.0043464303,-0.025900515
"6558",38.937195,-0.0041764677,-0.025892548
"6559",38.941193,-0.004193276,-0.025884898
"6560",38.94519,-0.004394822,-0.025877576
"6561",38.94919,-0.0044723153,-0.025870591
"6562",38.953186,-0.004360758,-0.025863957
"6563",38.957184,-0.0041910633,-0.025857681
"6564",38.96118,-0.0042074025,-0.025851777
"6565",38.96518,-0.0044105574,-0.025846248
"6566",38.969177,-0.004487157,-0.025841104
"6567",38.973175,-0.0043783486,-0.025836347
"6568",38.977173,-0.0042097494,-0.025831982
"6569",38.98117,-0.004226446,-0.025828017
"6570",38.98517,-0.0044321716,-0.02582445
"6571",38.989197,-0.004508525,-0.02582128
"6572",38.993195,-0.0043994933,-0.025818508
"6573",38.997192,-0.0042347834,-0.025816137
"6574",39.00119,-0.004250385,-0.025814166
"6575",39.005188,-0.004455887,-0.025812594
"6576",39.009186,-0.004535593,-0.025811419
"6577",39.013184,-0.0044274107,-0.02581064
"6578",39.01718,-0.0042630136,-0.025810257
"6579",39.02118,-0.004279375,-0.02581027
"6580",39.025177,-0.0044849664,-0.025810674
"6581",39.029175,-0.0045658797,-0.025811462
"6582",39.033173,-0.004459083,-0.025812628
"6583",39.03717,-0.004295267,-0.025814164
"6584",39.04117,-0.0043107793,-0.025816068
"6585",39.045166,-0.004513912,-0.025818331
"6586",39.049194,-0.004597239,-0.025820944
"6587",39.053192,-0.0044927,-0.025823902
"6588",39.05719,-0.0043268725,-0.025827195
"6589",39.061188,-0.0043443516,-0.025830816
"6590",39.065186,-0.004550703,-0.025834756
"6591",39.069183,-0.0046342537,-0.025839003
"6592",39.07318,-0.0045314133,-0.025843546
"6593",39.07718,-0.0043670163,-0.025848377
"6594",39.081177,-0.0043829754,-0.02585349
"6595",39.085175,-0.0045914277,-0.025858877
"6596",39.089172,-0.0046741515,-0.025864528
"6597",39.09317,-0.0045730993,-0.025870435
"6598",39.097168,-0.0044082776,-0.025876591
"6599",39.101166,-0.004423499,-0.025882991
"6600",39.105164,-0.004631661,-0.025889624
"6601",39.10916,-0.0047150105,-0.02589648
"6602",39.11316,-0.0046118125,-0.025903553
"6603",39.117188,-0.0044498295,-0.025910836
"6604",39.121185,-0.0044650286,-0.025918324
"6605",39.125183,-0.0046710446,-0.025926009
"6606",39.12918,-0.0047561377,-0.025933884
"6607",39.13318,-0.0046566725,-0.025941944
"6608",39.137177,-0.0044945776,-0.025950182
"6609",39.141174,-0.0045107156,-0.025958594
"6610",39.145172,-0.0047184974,-0.025967173
"6611",39.14917,-0.0048063844,-0.025975913
"6612",39.153168,-0.0047068074,-0.025984805
"6613",39.157166,-0.004545696,-0.02599385
"6614",39.161163,-0.0045627505,-0.026003042
"6615",39.16516,-0.004770957,-0.026012376
"6616",39.16916,-0.0048600957,-0.026021846
"6617",39.173157,-0.0047632903,-0.026031448
"6618",39.177185,-0.0046017766,-0.026041176
"6619",39.181183,-0.004619077,-0.026051028
"6620",39.18518,-0.0048294067,-0.026060998
"6621",39.18918,-0.00491897,-0.026071083
"6622",39.193176,-0.004821874,-0.026081275
"6623",39.197174,-0.0046644956,-0.026091572
"6624",39.20117,-0.004679315,-0.026101973
"6625",39.20517,-0.004889421,-0.026112475
"6626",39.209167,-0.0049807057,-0.026123075
"6627",39.213165,-0.0048846826,-0.026133768
"6628",39.217163,-0.0047264323,-0.026144557
"6629",39.22116,-0.004743308,-0.02615544
"6630",39.22516,-0.004953906,-0.026166419
"6631",39.229156,-0.005045928,-0.026177492
"6632",39.233154,-0.004949793,-0.026188657
"6633",39.237152,-0.004791744,-0.026199915
"6634",39.24115,-0.004808329,-0.026211267
"6635",39.24518,-0.005018346,-0.026222715
"6636",39.249176,-0.0051122233,-0.026234254
"6637",39.253174,-0.0050192177,-0.026245886
"6638",39.25717,-0.004859045,-0.026257614
"6639",39.26117,-0.0048761666,-0.02626944
"6640",39.265167,-0.005088061,-0.026281366
"6641",39.269165,-0.0051814467,-0.026293395
"6642",39.273163,-0.00508786,-0.026305528
"6643",39.27716,-0.0049294755,-0.026317772
"6644",39.28116,-0.0049444735,-0.026330126
"6645",39.285156,-0.00515648,-0.026342595
"6646",39.289154,-0.005250849,-0.02635518
"6647",39.29315,-0.0051583126,-0.026367884
"6648",39.29715,-0.004999101,-0.026380712
"6649",39.301147,-0.005012132,-0.026393672
"6650",39.305176,-0.0052246302,-0.026406769
"6651",39.309174,-0.0053179488,-0.026420003
"6652",39.31317,-0.005223021,-0.026433378
"6653",39.31717,-0.005066715,-0.026446903
"6654",39.321167,-0.0050790533,-0.02646058
"6655",39.325165,-0.005288355,-0.026474416
"6656",39.329163,-0.005383663,-0.02648841
"6657",39.33316,-0.0052900314,-0.02650256
"6658",39.33716,-0.0051303282,-0.02651687
"6659",39.341156,-0.0051424652,-0.026531339
"6660",39.345154,-0.0053516105,-0.026545968
"6661",39.34915,-0.005447276,-0.026560754
"6662",39.35315,-0.0053535104,-0.026575694
"6663",39.357147,-0.005194746,-0.026590783
"6664",39.361145,-0.005205922,-0.026606018
"6665",39.365143,-0.0054134354,-0.026621392
"6666",39.36914,-0.0055076703,-0.026636899
"6667",39.37317,-0.0054149106,-0.02665253
"6668",39.377167,-0.0052511618,-0.026668284
"6669",39.381165,-0.0052597895,-0.026684158
"6670",39.385162,-0.005468555,-0.026700145
"6671",39.38916,-0.0055619404,-0.026716234
"6672",39.393158,-0.0054666325,-0.02673242
"6673",39.397156,-0.005304225,-0.026748698
"6674",39.401154,-0.0053088516,-0.026765056
"6675",39.40515,-0.0055171475,-0.026781486
"6676",39.40915,-0.0056113824,-0.02679798
"6677",39.413147,-0.0055160522,-0.026814524
"6678",39.417145,-0.005350873,-0.026831111
"6679",39.421143,-0.0053558797,-0.026847733
"6680",39.42514,-0.0055623427,-0.02686438
"6681",39.42914,-0.0056558177,-0.02688104
"6682",39.433167,-0.005559683,-0.026897699
"6683",39.437164,-0.0053949505,-0.026914354
"6684",39.441162,-0.0053983033,-0.026930995
"6685",39.44516,-0.005601838,-0.026947614
"6686",39.449158,-0.005696051,-0.026964199
"6687",39.453156,-0.0056022853,-0.02698074
"6688",39.457153,-0.0054351836,-0.026997227
"6689",39.46115,-0.0054396093,-0.027013656
"6690",39.46515,-0.005645424,-0.027030014
"6691",39.469147,-0.005739212,-0.02704629
"6692",39.473145,-0.005642876,-0.027062472
"6693",39.477142,-0.0054764226,-0.027078554
"6694",39.48114,-0.0054783225,-0.027094524
"6695",39.485138,-0.0056836903,-0.027110375
"6696",39.489136,-0.0057766736,-0.027126096
"6697",39.493134,-0.005681187,-0.027141675
"6698",39.49713,-0.0055139065,-0.02715711
"6699",39.50116,-0.005514264,-0.02717239
"6700",39.505157,-0.005720459,-0.027187511
"6701",39.509155,-0.005815387,-0.027202465
"6702",39.513153,-0.005719587,-0.02721724
"6703",39.51715,-0.005554162,-0.027231831
"6704",39.52115,-0.0055546314,-0.02724624
"6705",39.525146,-0.0057597086,-0.027260464
"6706",39.529144,-0.005857207,-0.027274497
"6707",39.533142,-0.005763486,-0.02728834
"6708",39.53714,-0.005596474,-0.02730199
"6709",39.541138,-0.0055984184,-0.027315449
"6710",39.545135,-0.005805105,-0.027328717
"6711",39.549133,-0.0059034973,-0.027341794
"6712",39.55313,-0.0058118105,-0.027354676
"6713",39.55713,-0.005646318,-0.027367368
"6714",39.561157,-0.005648643,-0.027379874
"6715",39.565155,-0.005856201,-0.027392197
"6716",39.569153,-0.0059554875,-0.02740434
"6717",39.57315,-0.005865231,-0.027416307
"6718",39.57715,-0.00569804,-0.027428105
"6719",39.581146,-0.0056996047,-0.027439747
"6720",39.585144,-0.005908996,-0.027451236
"6721",39.58914,-0.0060079917,-0.027462583
"6722",39.59314,-0.005917467,-0.0274738
"6723",39.597137,-0.0057534277,-0.0274849
"6724",39.601135,-0.005752377,-0.027495895
"6725",39.605133,-0.0059614554,-0.027506799
"6726",39.60913,-0.0060626194,-0.027517622
"6727",39.61313,-0.00597433,-0.02752838
"6728",39.617126,-0.005808167,-0.027539082
"6729",39.621124,-0.0058076084,-0.02754975
"6730",39.625122,-0.006016977,-0.027560396
