"","Time..s.","RIP.Band.1","Preprocessed.Band.1"
"177428",724.1543,-0.0038801283,-0.13791238
"177429",724.1583,-0.003928341,-0.1379193
"177430",724.16235,-0.003918171,-0.13792618
"177431",724.1664,-0.0038670972,-0.13793299
"177432",724.1704,-0.0038540661,-0.13793974
"177433",724.17444,-0.0038950145,-0.13794641
"177434",724.17847,-0.0039486587,-0.13795303
"177435",724.1825,-0.003936924,-0.13795958
"177436",724.1865,-0.0038875043,-0.13796607
"177437",724.19055,-0.0038763285,-0.13797249
"177438",724.1946,-0.0039178133,-0.13797884
"177439",724.1986,-0.0039685294,-0.13798511
"177440",724.20264,-0.0039573982,-0.13799131
"177441",724.20667,-0.0039075986,-0.13799743
"177442",724.2107,-0.003895685,-0.13800348
"177443",724.2147,-0.003935091,-0.13800946
"177444",724.21875,-0.003987372,-0.13801536
"177445",724.2228,-0.0039805993,-0.13802119
"177446",724.2268,-0.0039307997,-0.13802694
"177447",724.23083,-0.0039145947,-0.13803262
"177448",724.23486,-0.0039616004,-0.13803822
"177449",724.2389,-0.0040109083,-0.13804375
"177450",724.2429,-0.004000716,-0.13804922
"177451",724.24695,-0.003951542,-0.13805461
"177452",724.251,-0.003936745,-0.13805993
"177453",724.255,-0.0039795265,-0.13806519
"177454",724.25903,-0.0040341765,-0.13807039
"177455",724.26306,-0.004019782,-0.13807553
"177456",724.2671,-0.0039729327,-0.13808061
"177457",724.2711,-0.0039580017,-0.13808565
"177458",724.27515,-0.0040022135,-0.13809064
"177459",724.2792,-0.0040513426,-0.13809559
"177460",724.2832,-0.004040703,-0.13810049
"177461",724.28723,-0.003988132,-0.13810536
"177462",724.29126,-0.0039752573,-0.1381102
"177463",724.2953,-0.004020788,-0.13811503
"177464",724.2993,-0.004071526,-0.13811985
"177465",724.30334,-0.0040563717,-0.13812463
"177466",724.3074,-0.004006237,-0.1381294
"177467",724.3114,-0.003991507,-0.13813417
"177468",724.3154,-0.004039608,-0.13813892
"177469",724.31946,-0.004086949,-0.13814367
"177470",724.3235,-0.004072599,-0.13814843
"177471",724.3275,-0.004021369,-0.1381532
"177472",724.33154,-0.0040133,-0.13815798
"177473",724.3356,-0.0040533096,-0.13816278
"177474",724.3396,-0.004102908,-0.13816759
"177475",724.3436,-0.004087776,-0.13817242
"177476",724.34766,-0.004040681,-0.13817728
"177477",724.3517,-0.004024029,-0.13818215
"177478",724.3557,-0.0040697604,-0.13818707
"177479",724.35974,-0.004116386,-0.13819201
"177480",724.3638,-0.004100181,-0.13819699
"177481",724.3678,-0.004049331,-0.138202
"177482",724.3718,-0.00403782,-0.13820705
"177483",724.37585,-0.004079327,-0.13821213
"177484",724.3799,-0.0041297525,-0.13821724
"177485",724.3839,-0.004110843,-0.13822238
"177486",724.38794,-0.004059568,-0.13822754
"177487",724.39197,-0.0040481687,-0.13823272
"177488",724.396,-0.0040919557,-0.13823792
"177489",724.4,-0.004136212,-0.13824314
"177490",724.40405,-0.0041187108,-0.13824835
"177491",724.4081,-0.0040667653,-0.13825357
"177492",724.4121,-0.0040553883,-0.13825879
"177493",724.41614,-0.004096292,-0.138264
"177494",724.42017,-0.004139051,-0.1382692
"177495",724.4242,-0.0041266233,-0.13827439
"177496",724.4282,-0.0040740296,-0.13827956
"177497",724.43225,-0.0040611327,-0.13828471
"177498",724.4363,-0.0041059926,-0.13828984
"177499",724.4403,-0.0041526407,-0.13829494
"177500",724.44434,-0.0041367263,-0.1383
"177501",724.44836,-0.0040797517,-0.13830502
"177502",724.4524,-0.0040695146,-0.13831002
"177503",724.4564,-0.0041121617,-0.13831496
"177504",724.46045,-0.0041582286,-0.13831986
"177505",724.4645,-0.004137866,-0.13832471
"177506",724.4685,-0.0040829033,-0.13832949
"177507",724.47253,-0.0040780976,-0.13833421
"177508",724.47656,-0.0041205436,-0.13833888
"177509",724.4806,-0.0041677505,-0.13834348
"177510",724.4846,-0.0041472316,-0.13834801
"177511",724.48865,-0.004093677,-0.13835247
"177512",724.4927,-0.0040883794,-0.13835685
"177513",724.4967,-0.004127495,-0.13836116
"177514",724.50073,-0.004175015,-0.13836539
"177515",724.50476,-0.004156977,-0.13836956
"177516",724.5088,-0.0041054785,-0.13837366
"177517",724.5128,-0.0040927604,-0.13837768
"177518",724.51685,-0.0041422695,-0.13838163
"177519",724.5209,-0.0041834638,-0.1383855
"177520",724.5249,-0.004165739,-0.1383893
"177521",724.52893,-0.004112944,-0.13839303
"177522",724.53296,-0.0041040927,-0.1383967
"177523",724.537,-0.0041478574,-0.13840029
"177524",724.541,-0.004195623,-0.1384038
"177525",724.54504,-0.0041743442,-0.13840726
"177526",724.5491,-0.0041229576,-0.13841064
"177527",724.5531,-0.004112676,-0.13841397
"177528",724.5571,-0.004159078,-0.13841723
"177529",724.56116,-0.004203446,-0.13842042
"177530",724.5652,-0.004182838,-0.13842355
"177531",724.5692,-0.004132077,-0.13842662
"177532",724.57324,-0.004122488,-0.13842963
