"","Time..s.","RIP.Band.1","Preprocessed.Band.1"
"74025",310.36273,0.02328924,-0.05205687
"74026",310.36673,0.0051540434,-0.052035555
"74027",310.37073,-0.004111089,-0.052014153
"74028",310.37473,0.008226357,-0.051992595
"74029",310.37872,0.02515702,-0.051971026
"74030",310.38272,0.023300126,-0.051949598
"74031",310.38672,0.0051383525,-0.051928278
"74032",310.39072,-0.0040325,-0.05190688
"74033",310.3947,0.008404255,-0.05188534
"74034",310.3987,0.025277808,-0.051863804
"74035",310.4027,0.023305401,-0.05184243
"74036",310.4067,0.0051077977,-0.051821176
"74037",310.4107,-0.003953196,-0.051799867
"74038",310.4147,0.008578017,-0.051778443
"74039",310.4187,0.025395289,-0.051757053
"74040",310.4227,0.02330102,-0.051735856
"74041",310.4267,0.0050867647,-0.051714815
"74042",310.4307,-0.003875479,-0.051693752
"74043",310.4347,0.00874798,-0.051672608
"74044",310.4387,0.025507562,-0.051651534
"74045",310.4427,0.023301221,-0.05163069
"74046",310.4467,0.005061373,-0.051610038
"74047",310.45068,-0.0038007349,-0.0515894
"74048",310.45468,0.008905314,-0.051568717
"74049",310.45868,0.025619522,-0.051548146
"74050",310.46268,0.023299478,-0.051527854
"74051",310.46667,0.0050333664,-0.05150781
"74052",310.47067,-0.0037269518,-0.051487833
"74053",310.47467,0.009073913,-0.05146787
"74054",310.47867,0.025730588,-0.051448066
"74055",310.48267,0.023294605,-0.051428583
"74056",310.48666,0.004999459,-0.051409367
"74057",310.49066,-0.0036571026,-0.051390238
"74058",310.49466,0.009234197,-0.051371124
"74059",310.49866,0.025845118,-0.05135217
"74060",310.50266,0.023277774,-0.05133353
"74061",310.50665,0.004963428,-0.051315162
"74062",310.51065,-0.0035873652,-0.051296875
"74063",310.51465,0.009397812,-0.051278602
"74064",310.51865,0.025940515,-0.051260494
"74065",310.52264,0.023256138,-0.051242698
"74066",310.52664,0.0049273074,-0.051225163
"74067",310.53064,-0.0035156384,-0.05120769
"74068",310.53464,0.0095523745,-0.051190216
"74069",310.53864,0.026037186,-0.051172875
"74070",310.54263,0.023230635,-0.051155813
"74071",310.54663,0.004896261,-0.051138967
"74072",310.55063,-0.0034433752,-0.051122144
"74073",310.55463,0.009709284,-0.051105276
"74074",310.55862,0.026139222,-0.0510885
"74075",310.56262,0.023224555,-0.051071964
"74076",310.56662,0.0048582405,-0.051055603
"74077",310.57062,-0.0033809692,-0.051039226
"74078",310.57462,0.00986588,-0.051022768
"74079",310.5786,0.026241682,-0.051006377
"74080",310.5826,0.023204908,-0.0509902
"74081",310.5866,0.004825026,-0.050974194
"74082",310.5906,-0.0033151433,-0.05095817
"74083",310.5946,0.01001092,-0.05094208
"74084",310.5986,0.026328966,-0.05092606
"74085",310.6026,0.023183137,-0.050910264
"74086",310.6066,0.0047769696,-0.050894633
"74087",310.6106,-0.003252402,-0.050878976
"74088",310.6146,0.010154821,-0.05086322
"74089",310.6186,0.02642367,-0.05084751
"74090",310.6226,0.023146234,-0.05083199
"74091",310.6266,0.0047236606,-0.050816588
"74092",310.63058,-0.003201373,-0.050801113
"74093",310.63458,0.010303348,-0.050785504
"74094",310.63858,0.0265017,-0.050769906
"74095",310.64258,0.023106068,-0.050754465
"74096",310.64658,0.004668027,-0.050739113
"74097",310.65057,-0.0031474605,-0.050723664
"74098",310.65457,0.010432139,-0.05070807
"74099",310.65857,0.026574612,-0.050692484
"74100",310.66257,0.023061655,-0.050677065
"74101",310.66656,0.004611656,-0.05066176
"74102",310.67056,-0.0030947998,-0.050646394
"74103",310.67456,0.0105698705,-0.05063092
"74104",310.67856,0.026644371,-0.05061549
"74105",310.68256,0.023021981,-0.05060026
"74106",310.68655,0.0045556426,-0.050585177
"74107",310.69055,-0.0030506328,-0.050570056
"74108",310.69455,0.010692313,-0.05055485
"74109",310.69855,0.026712365,-0.050539717
"74110",310.70255,0.02296789,-0.050524812
"74111",310.70654,0.0044889674,-0.050510082
"74112",310.71054,-0.0030173957,-0.050495345
"74113",310.71454,0.010802954,-0.05048055
"74114",310.71854,0.02676116,-0.050465852
"74115",310.72253,0.022898823,-0.050451405
"74116",310.72653,0.0043965653,-0.050437145
"74117",310.73053,-0.0030028224,-0.0504229
"74118",310.73453,0.010897793,-0.05040863
"74119",310.73853,0.026793592,-0.050394498
"74120",310.74252,0.022814669,-0.050380643
"74121",310.74652,0.004297279,-0.050367005
"74122",310.75052,-0.0029974133,-0.0503534
"74123",310.75452,0.010986574,-0.05033978
"74124",310.7585,0.026808947,-0.050326306
"74125",310.7625,0.022715606,-0.05031313
"74126",310.7665,0.0041833296,-0.050300203
"74127",310.7705,-0.0029989108,-0.05028735
"74128",310.7745,0.011058614,-0.050274543
"74129",310.7785,0.026814066,-0.050261956
"74130",310.7825,0.022592358,-0.050249748
"74131",310.7865,0.004051566,-0.05023787
"74132",310.7905,-0.0030231848,-0.05022616
"74133",310.7945,0.01111912,-0.05021458
"74134",310.7985,0.02678854,-0.050203316
"74135",310.8025,0.022455163,-0.05019252
"74136",310.8065,0.0039021447,-0.050182145
"74137",310.8105,-0.0030684695,-0.050172027
"74138",310.81448,0.011142857,-0.050162137
"74139",310.81848,0.02675242,-0.050152652
"74140",310.82248,0.022295259,-0.050143726
"74141",310.82648,0.0037362278,-0.050135307
"74142",310.83047,-0.0031320602,-0.05012722
"74143",310.83447,0.011152804,-0.050119437
"74144",310.83847,0.026688784,-0.050112136
"74145",310.84247,0.022119306,-0.050105482
"74146",310.84647,0.0035486966,-0.050099425
"74147",310.85046,-0.0032151192,-0.050093792
"74148",310.85446,0.0111421645,-0.050088562
"74149",310.85846,0.026617259,-0.05008391
"74150",310.86246,0.021923907,-0.05007999
"74151",310.86646,0.0033427477,-0.050076753
"74152",310.87045,-0.0033145621,-0.05007402
"74153",310.87445,0.01111827,-0.05007176
"74154",310.87845,0.026518218,-0.05007014
