"","Time..s.","RIP.Band.1","Preprocessed.Band.1"
"115413",474.338,-0.0030077621,-0.13138106
"115414",474.34204,-0.0029598624,-0.13138169
"115415",474.34607,-0.002929777,-0.13138233
"115416",474.3501,-0.002953738,-0.13138299
"115417",474.35413,-0.0030018166,-0.13138364
"115418",474.35815,-0.0030090138,-0.1313843
"115419",474.36218,-0.0029549226,-0.13138495
"115420",474.3662,-0.0029282123,-0.1313856
"115421",474.37024,-0.0029499382,-0.13138624
"115422",474.37427,-0.0030014366,-0.13138686
"115423",474.3783,-0.003002353,-0.13138749
"115424",474.38232,-0.0029540733,-0.1313881
"115425",474.38635,-0.0029222444,-0.1313887
"115426",474.39038,-0.002950184,-0.13138928
"115427",474.3944,-0.0029954687,-0.13138984
"115428",474.39844,-0.002999112,-0.1313904
"115429",474.40247,-0.0029484853,-0.13139093
"115430",474.4065,-0.0029213503,-0.13139145
"115431",474.41052,-0.002944082,-0.13139197
"115432",474.41455,-0.0029926077,-0.13139248
"115433",474.41858,-0.0029950216,-0.13139297
"115434",474.4226,-0.0029464513,-0.13139345
"115435",474.42664,-0.0029146448,-0.13139391
"115436",474.43066,-0.002944462,-0.13139436
"115437",474.4347,-0.0029905513,-0.1313948
"115438",474.43872,-0.0029934347,-0.13139524
"115439",474.44275,-0.002944529,-0.13139565
"115440",474.44678,-0.0029189587,-0.13139606
"115441",474.4508,-0.002943635,-0.13139644
"115442",474.45483,-0.002995424,-0.13139682
"115443",474.45886,-0.0029980168,-0.13139717
"115444",474.4629,-0.0029506758,-0.13139752
"115445",474.46692,-0.002922535,-0.13139786
"115446",474.47095,-0.0029530227,-0.13139819
"115447",474.47498,-0.0030026436,-0.13139851
"115448",474.479,-0.003007628,-0.13139883
"115449",474.48303,-0.0029606223,-0.13139914
"115450",474.48706,-0.002936773,-0.13139945
"115451",474.4911,-0.0029614493,-0.13139977
"115452",474.49512,-0.0030156076,-0.1314001
"115453",474.49915,-0.0030181333,-0.13140044
