"","Time..s.","RIP.Band.1","Preprocessed.Band.1"
"3184",27.085144,-0.014669828,-0.03828203
"3185",27.089111,-0.014646359,-0.038279057
"3186",27.09314,-0.014602751,-0.038275912
"3187",27.097168,-0.014590569,-0.03827259
"3188",27.101135,-0.014604896,-0.03826908
"3189",27.105164,-0.014595777,-0.03826538
"3190",27.10913,-0.014565043,-0.038261488
"3191",27.11316,-0.014523916,-0.038257398
"3192",27.117126,-0.01451759,-0.03825311
"3193",27.121155,-0.014523491,-0.03824863
"3194",27.125122,-0.014517926,-0.03824395
"3195",27.12915,-0.014487863,-0.038239077
"3196",27.133118,-0.014444634,-0.03823401
"3197",27.137146,-0.014432564,-0.03822875
"3198",27.141113,-0.014442734,-0.038223296
"3199",27.145142,-0.014435627,-0.03821766
"3200",27.149109,-0.014399171,-0.038211852
"3201",27.153137,-0.01435525,-0.038205877
"3202",27.157104,-0.014343828,-0.03819974
"3203",27.161133,-0.014360569,-0.03819345
"3204",27.165161,-0.014351718,-0.038187005
"3205",27.169128,-0.014308758,-0.038180407
"3206",27.173157,-0.014274292,-0.038173668
"3207",27.177124,-0.014264636,-0.03816679
"3208",27.181152,-0.014267944,-0.038159788
"3209",27.18512,-0.014259517,-0.038152672
"3210",27.189148,-0.014222033,-0.038145453
"3211",27.193115,-0.014182426,-0.038138136
"3212",27.197144,-0.014171027,-0.038130723
"3213",27.20111,-0.014175877,-0.03812322
"3214",27.20514,-0.014164209,-0.03811563
"3215",27.209106,-0.014129207,-0.03810796
"3216",27.213135,-0.014093466,-0.038100205
"3217",27.217102,-0.01407896,-0.03809236
"3218",27.22113,-0.014088303,-0.038084425
"3219",27.225159,-0.014075294,-0.03807641
"3220",27.229126,-0.01403819,-0.038068317
"3221",27.233154,-0.013994403,-0.03806015
"3222",27.237122,-0.013986781,-0.03805192
"3223",27.24115,-0.0139963925,-0.038043614
"3224",27.245117,-0.013981372,-0.038035236
"3225",27.249146,-0.013941631,-0.03802678
"3226",27.253113,-0.013900638,-0.038018234
"3227",27.257141,-0.013888277,-0.0380096
"3228",27.261108,-0.01389534,-0.038000867
"3229",27.265137,-0.013876274,-0.037992034
"3230",27.269104,-0.013840869,-0.037983097
"3231",27.273132,-0.013803698,-0.037974056
"3232",27.2771,-0.013789348,-0.037964903
"3233",27.281128,-0.013794601,-0.037955634
"3234",27.285095,-0.013782911,-0.03794625
"3235",27.289124,-0.01373823,-0.037936747
"3236",27.293152,-0.013702512,-0.03792712
"3237",27.29712,-0.0136924535,-0.037917376
"3238",27.301147,-0.013693638,-0.037907507
"3239",27.305115,-0.013680428,-0.037897512
"3240",27.309143,-0.013637334,-0.037887387
"3241",27.31311,-0.013596587,-0.03787713
"3242",27.317139,-0.013585478,-0.037866734
"3243",27.321106,-0.013584562,-0.03785619
"3244",27.325134,-0.013574079,-0.0378455
"3245",27.329102,-0.013535969,-0.03783466
"3246",27.33313,-0.013495691,-0.037823662
"3247",27.337097,-0.013486572,-0.037812505
"3248",27.341125,-0.013488628,-0.037801184
"3249",27.345093,-0.013474904,-0.037789695
"3250",27.349121,-0.013432436,-0.03777803
"3251",27.35315,-0.013392694,-0.03776619
"3252",27.357117,-0.013383016,-0.037754163
"3253",27.361145,-0.013382524,-0.03774195
"3254",27.365112,-0.013370298,-0.037729546
"3255",27.36914,-0.013333775,-0.037716933
"3256",27.373108,-0.013292469,-0.03770411
"3257",27.377136,-0.013282903,-0.037691075
"3258",27.381104,-0.013291664,-0.03767783
"3259",27.385132,-0.013274163,-0.03766437
"3260",27.3891,-0.0132346675,-0.037650697
"3261",27.393127,-0.013193317,-0.03763682
"3262",27.397095,-0.013192423,-0.03762275
"3263",27.401123,-0.013199799,-0.037608497
"3264",27.40509,-0.013182029,-0.037594073
"3265",27.409119,-0.0131405,-0.03757949
"3266",27.413086,-0.013104022,-0.037564766
"3267",27.417114,-0.013097517,-0.037549905
"3268",27.421143,-0.013105117,-0.037534922
"3269",27.42511,-0.01308462,-0.037519827
"3270",27.429138,-0.013049148,-0.037504643
"3271",27.433105,-0.013016716,-0.037489384
"3272",27.437134,-0.013008356,-0.037474073
"3273",27.441101,-0.013014346,-0.03745873
"3274",27.44513,-0.013002723,-0.03744337
"3275",27.449097,-0.012960143,-0.037428007
"3276",27.453125,-0.012926884,-0.037412655
"3277",27.457092,-0.012923352,-0.037397318
