"","Time..s.","RIP.Band.1","Preprocessed.Band.1"
"13057",63.742188,-0.012865953,-0.013930637
"13058",63.746216,-0.0128109455,-0.013911787
"13059",63.750183,-0.012780592,-0.013892923
"13060",63.75421,-0.01277554,-0.013874042
"13061",63.75818,-0.012766331,-0.013855141
"13062",63.762207,-0.012735061,-0.013836217
"13063",63.766174,-0.012685396,-0.013817269
"13064",63.770203,-0.012649208,-0.013798292
"13065",63.77417,-0.012639016,-0.0137792835
"13066",63.7782,-0.012632377,-0.013760234
"13067",63.782227,-0.012600549,-0.013741138
"13068",63.786194,-0.012548201,-0.013721987
"13069",63.790222,-0.012517422,-0.0137027735
"13070",63.79419,-0.01250837,-0.013683496
"13071",63.798218,-0.012496725,-0.013664152
"13072",63.802185,-0.012467176,-0.013644742
"13073",63.806213,-0.012416482,-0.013625265
"13074",63.81018,-0.012380116,-0.013605724
"13075",63.81421,-0.012370393,-0.013586116
"13076",63.818237,-0.012357116,-0.013566445
"13077",63.822205,-0.012329087,-0.013546712
"13078",63.826233,-0.012285948,-0.013526912
"13079",63.8302,-0.012244217,-0.013507044
"13080",63.83423,-0.012234427,-0.013487105
"13081",63.838196,-0.012228347,-0.013467094
"13082",63.842224,-0.012196876,-0.013447004
"13083",63.846252,-0.012147725,-0.013426833
"13084",63.85022,-0.012108162,-0.013406582
"13085",63.854248,-0.012101658,-0.013386246
"13086",63.858215,-0.012093991,-0.013365821
"13087",63.862244,-0.01205986,-0.013345307
"13088",63.86621,-0.012009658,-0.013324705
"13089",63.87024,-0.011972733,-0.013304014
"13090",63.874268,-0.011960998,-0.01328323
"13091",63.878235,-0.011951968,-0.013262358
"13092",63.882263,-0.011919826,-0.013241404
"13093",63.88623,-0.011865512,-0.01322038
"13094",63.89026,-0.011835046,-0.013199298
"13095",63.894226,-0.011822663,-0.013178163
"13096",63.898254,-0.011812381,-0.01315698
"13097",63.90222,-0.011782765,-0.013135751
"13098",63.90625,-0.011728987,-0.013114477
"13099",63.91028,-0.011692934,-0.013093158
"13100",63.914246,-0.0116821155,-0.013071794
"13101",63.918274,-0.011668637,-0.013050383
"13102",63.92224,-0.011638284,-0.013028924
"13103",63.92627,-0.011585936,-0.013007421
"13104",63.930237,-0.01154644,-0.012985873
"13105",63.934265,-0.011534303,-0.012964281
"13106",63.938232,-0.011519551,-0.012942649
"13107",63.94226,-0.011491366,-0.01292098
"13108",63.94629,-0.011444025,-0.012899281
"13109",63.950256,-0.011404999,-0.012877564
"13110",63.954285,-0.011392102,-0.012855837
"13111",63.958252,-0.011379428,-0.012834103
"13112",63.96228,-0.011349879,-0.012812361
"13113",63.966248,-0.011298202,-0.012790608
"13114",63.970276,-0.011258215,-0.01276884
"13115",63.974304,-0.011246145,-0.012747051
"13116",63.97827,-0.011232242,-0.012725232
"13117",63.9823,-0.011206269,-0.012703381
"13118",63.986267,-0.0111523345,-0.012681495
"13119",63.990295,-0.01111722,-0.012659578
"13120",63.994263,-0.011100411,-0.012637623
"13121",63.99829,-0.011096433,-0.012615627
"13122",64.00232,-0.011065051,-0.012593586
"13123",64.00629,-0.011009529,-0.012571502
"13124",64.010315,-0.0109697655,-0.012549372
"13125",64.01428,-0.0109580755,-0.012527202
"13126",64.01831,-0.010948263,-0.012504999
"13127",64.02228,-0.010918133,-0.01248277
"13128",64.026306,-0.010860868,-0.01246052
"13129",64.03027,-0.010825597,-0.012438247
"13130",64.0343,-0.010814309,-0.012415952
"13131",64.03833,-0.010803804,-0.012393636
"13132",64.0423,-0.010773741,-0.012371293
"13133",64.046326,-0.010722734,-0.012348917
"13134",64.05029,-0.010683551,-0.012326497
"13135",64.05432,-0.010668106,-0.01230402
"13136",64.05829,-0.010658652,-0.012281473
"13137",64.06232,-0.010628276,-0.0122588435
"13138",64.066284,-0.010576308,-0.012236125
"13139",64.07031,-0.010535784,-0.012213309
