"","Time..s.","RIP.Band.1","Preprocessed.Band.1"
"225061",879.1406,-0.0025338158,-0.1637342
"225062",879.14453,-0.0025631413,-0.1637371
"225063",879.14844,-0.0026067048,-0.16374002
"225064",879.15234,-0.0026217028,-0.16374294
"225065",879.15625,-0.0025777593,-0.16374588
"225066",879.16016,-0.0025407001,-0.16374882
"225067",879.16406,-0.002572082,-0.16375175
"225068",879.16797,-0.0026170313,-0.16375469
"225069",879.1719,-0.002630867,-0.1637576
"225070",879.1758,-0.0025869012,-0.16376053
"225071",879.1797,-0.002556637,-0.16376343
"225072",879.1836,-0.0025728196,-0.16376634
"225073",879.1875,-0.0026196241,-0.16376923
"225074",879.1914,-0.0026345327,-0.16377209
"225075",879.1953,-0.0025903434,-0.16377494
"225076",879.1992,-0.0025586039,-0.16377777
"225077",879.2031,-0.0025746077,-0.16378057
"225078",879.20703,-0.0026207864,-0.16378334
"225079",879.21094,-0.0026325658,-0.1637861
"225080",879.21484,-0.0025920197,-0.16378883
"225081",879.21875,-0.0025533736,-0.16379151
"225082",879.22266,-0.002574049,-0.16379416
"225083",879.22656,-0.0026180819,-0.16379678
"225084",879.23047,-0.0026313365,-0.16379936
"225085",879.2344,-0.0025867447,-0.16380191
"225086",879.2383,-0.0025545135,-0.16380441
"225087",879.2422,-0.0025740042,-0.16380687
"225088",879.2461,-0.0026161373,-0.16380928
"225089",879.25,-0.0026312694,-0.16381165
"225090",879.2539,-0.0025882646,-0.16381398
"225091",879.2578,-0.002554156,-0.16381626
"225092",879.2617,-0.002571635,-0.1638185
"225093",879.2656,-0.0026136339,-0.16382068
"225094",879.26953,-0.0026298165,-0.16382281
"225095",879.27344,-0.0025923103,-0.1638249
"225096",879.27734,-0.002560459,-0.16382694
"225097",879.28125,-0.002578184,-0.16382892
"225098",879.28516,-0.0026209205,-0.16383086
"225099",879.28906,-0.0026358962,-0.16383274
"225100",879.29297,-0.0025930032,-0.16383457
"225101",879.2969,-0.0025590062,-0.16383635
"225102",879.3008,-0.002576463,-0.16383807
"225103",879.3047,-0.002618663,-0.16383976
"225104",879.3086,-0.0026342422,-0.16384138
"225105",879.3125,-0.00259839,-0.16384296
"225106",879.3164,-0.0025632307,-0.16384448
"225107",879.3203,-0.0025780722,-0.16384596
"225108",879.3242,-0.0026253238,-0.16384737
"225109",879.3281,-0.0026399642,-0.16384874
"225110",879.33203,-0.0025989264,-0.16385007
"225111",879.33594,-0.0025684834,-0.16385134
"225112",879.33984,-0.0025816932,-0.16385256
"225113",879.34375,-0.002629146,-0.16385373
"225114",879.34766,-0.0026442558,-0.16385487
"225115",879.35156,-0.002601765,-0.16385596
"225116",879.35547,-0.0025697127,-0.163857
"225117",879.3594,-0.0025813356,-0.163858
"225118",879.3633,-0.0026273131,-0.16385897
"225119",879.3672,-0.0026532859,-0.16385989
"225120",879.3711,-0.002607353,-0.16386077
"225121",879.375,-0.002570808,-0.16386162
"225122",879.3789,-0.0025907904,-0.16386244
"225123",879.3828,-0.0026361644,-0.16386323
"225124",879.3867,-0.0026531294,-0.16386399
"225125",879.3906,-0.0026084036,-0.16386472
"225126",879.39453,-0.0025771782,-0.16386543
"225127",879.39844,-0.0025960878,-0.16386613
"225128",879.40234,-0.0026380643,-0.16386682
"225129",879.40625,-0.002655074,-0.16386749
"225130",879.41016,-0.0026127174,-0.16386816
"225131",879.41406,-0.0025780275,-0.16386883
"225132",879.41797,-0.0025951713,-0.16386949
"225133",879.4219,-0.0026352927,-0.16387014
"225134",879.4258,-0.0026536211,-0.1638708
"225135",879.4297,-0.00261835,-0.16387145
"225136",879.4336,-0.0025836378,-0.16387211
"225137",879.4375,-0.002601184,-0.16387276
"225138",879.4414,-0.002642244,-0.16387342
"225139",879.4453,-0.002658315,-0.16387409
"225140",879.4492,-0.002615936,-0.16387476
"225141",879.4531,-0.0025807768,-0.16387545
"225142",879.45703,-0.0025967807,-0.16387613
"225143",879.46094,-0.0026407242,-0.16387683
"225144",879.46484,-0.0026511624,-0.16387755
"225145",879.46875,-0.0026204064,-0.16387828
"225146",879.47266,-0.0025808886,-0.16387902
"225147",879.47656,-0.0025941879,-0.16387978
"225148",879.48047,-0.002644077,-0.16388056
"225149",879.4844,-0.002661243,-0.16388135
"225150",879.4883,-0.002615422,-0.16388217
"225151",879.4922,-0.002580285,-0.163883
"225152",879.4961,-0.002595529,-0.16388385
"225153",879.5,-0.0026427135,-0.16388471
"225154",879.5039,-0.0026585385,-0.1638856
"225155",879.5078,-0.0026099682,-0.16388647
"225156",879.5117,-0.0025800392,-0.16388737
"225157",879.5156,-0.0025994852,-0.16388828
"225158",879.51953,-0.00264325,-0.16388918
"225159",879.52344,-0.002657935,-0.16389011
"225160",879.52734,-0.00261987,-0.16389103
"225161",879.53125,-0.0025760382,-0.16389196
"225162",879.53516,-0.002597317,-0.16389288
"225163",879.53906,-0.0026400983,-0.1638938
"225164",879.54297,-0.0026568621,-0.16389473
"225165",879.5469,-0.0026128292,-0.16389564
"225166",879.5508,-0.0025802627,-0.16389653
"225167",879.5547,-0.002596356,-0.16389741
"225168",879.5586,-0.0026370138,-0.16389826
"225169",879.5625,-0.0026534647,-0.1638991
"225170",879.5664,-0.002610907,-0.1638999
"225171",879.5703,-0.0025743842,-0.16390067
"225172",879.5742,-0.002588421,-0.16390142
"225173",879.5781,-0.002628833,-0.16390213
"225174",879.58203,-0.002649732,-0.16390282
"225175",879.58594,-0.0026110187,-0.16390347
"225176",879.58984,-0.0025778934,-0.16390409
"225177",879.59375,-0.0025865436,-0.16390467
"225178",879.59766,-0.002637729,-0.1639052
"225179",879.60156,-0.0026527941,-0.16390571
"225180",879.60547,-0.0026129186,-0.16390619
"225181",879.6094,-0.0025737137,-0.16390662
"225182",879.6133,-0.0025959536,-0.16390702
"225183",879.6172,-0.0026394501,-0.1639074
"225184",879.6211,-0.0026590973,-0.16390774
"225185",879.625,-0.0026176795,-0.16390806
"225186",879.6289,-0.0025828332,-0.16390836
"225187",879.6328,-0.0026030168,-0.16390865
"225188",879.6367,-0.002645798,-0.16390891
"225189",879.6406,-0.0026664734,-0.16390917
"225190",879.64453,-0.0026279166,-0.1639094
"225191",879.64844,-0.002593562,-0.16390963
"225192",879.65234,-0.0026103705,-0.16390985
"225193",879.65625,-0.0026532412,-0.16391006
"225194",879.66016,-0.0026742965,-0.16391027
"225195",879.66406,-0.0026408806,-0.16391048
"225196",879.66797,-0.002609253,-0.1639107
"225197",879.6719,-0.002617143,-0.16391093
"225198",879.6758,-0.0026682615,-0.16391116
"225199",879.6797,-0.002686277,-0.16391143
"225200",879.6836,-0.0026473403,-0.16391172
"225201",879.6875,-0.002615355,-0.16391203
"225202",879.6914,-0.002626419,-0.16391237
"225203",879.6953,-0.0026742518,-0.16391274
"225204",879.6992,-0.002692826,-0.16391315
"225205",879.7031,-0.002653174,-0.1639136
"225206",879.70703,-0.0026176348,-0.16391408
"225207",879.71094,-0.0026273802,-0.16391462
"225208",879.71484,-0.0026751906,-0.1639152
"225209",879.71875,-0.0027018115,-0.16391584
"225210",879.72266,-0.0026609525,-0.16391654
"225211",879.72656,-0.002619043,-0.1639173
"225212",879.73047,-0.0026401654,-0.16391812
"225213",879.7344,-0.0026820526,-0.16391902
"225214",879.7383,-0.002702929,-0.16391997
"225215",879.7422,-0.0026612878,-0.163921
"225216",879.7461,-0.0026249662,-0.16392209
"225217",879.75,-0.00264173,-0.16392325
"225218",879.7539,-0.002687037,-0.16392447
"225219",879.7578,-0.0027073994,-0.16392577
"225220",879.7617,-0.0026636794,-0.16392712
"225221",879.7656,-0.0026267543,-0.16392854
"225222",879.76953,-0.0026400983,-0.16393
"225223",879.77344,-0.0026841313,-0.16393152
"225224",879.77734,-0.0027093217,-0.16393308
"225225",879.78125,-0.0026641265,-0.16393468
"225226",879.78516,-0.002621457,-0.16393632
"225227",879.78906,-0.002643831,-0.16393799
"225228",879.79297,-0.0026922226,-0.16393968
"225229",879.7969,-0.0027057007,-0.1639414
"225230",879.8008,-0.0026687756,-0.16394314
"225231",879.8047,-0.002629079,-0.1639449
"225232",879.8086,-0.0026421323,-0.16394667
"225233",879.8125,-0.0026889592,-0.16394845
"225234",879.8164,-0.0027082711,-0.16395022
"225235",879.8203,-0.002666764,-0.163952
"225236",879.8242,-0.0026299506,-0.16395377
"225237",879.8281,-0.0026466027,-0.16395552
"225238",879.83203,-0.0026867464,-0.16395727
"225239",879.83594,-0.0027061477,-0.163959
"225240",879.83984,-0.0026650429,-0.16396071
"225241",879.84375,-0.002625905,-0.1639624
"225242",879.84766,-0.0026374832,-0.16396406
"225243",879.85156,-0.0026771799,-0.1639657
"225244",879.85547,-0.0026993528,-0.16396731
"225245",879.8594,-0.0026595667,-0.16396889
"225246",879.8633,-0.0026230216,-0.16397043
"225247",879.8672,-0.0026297718,-0.16397192
"225248",879.8711,-0.0026750788,-0.16397338
"225249",879.875,-0.0026979893,-0.16397479
"225250",879.8789,-0.0026490614,-0.16397616
"225251",879.8828,-0.0026143715,-0.16397747
"225252",879.8867,-0.0026273131,-0.16397874
"225253",879.8906,-0.0026745647,-0.16397996
"225254",879.89453,-0.0026882887,-0.16398112
"225255",879.89844,-0.002647832,-0.16398224
"225256",879.90234,-0.002610147,-0.1639833
"225257",879.90625,-0.0026208311,-0.1639843
"225258",879.91016,-0.0026659593,-0.16398524
"225259",879.91406,-0.0026790127,-0.16398612
"225260",879.91797,-0.0026422665,-0.16398694
"225261",879.9219,-0.0026092082,-0.1639877
"225262",879.9258,-0.002618149,-0.1639884
"225263",879.9297,-0.0026590526,-0.16398904
"225264",879.9336,-0.002683863,-0.16398962
"225265",879.9375,-0.0026381537,-0.16399014
"225266",879.9414,-0.0026033297,-0.1639906
"225267",879.9453,-0.0026160926,-0.163991
"225268",879.9492,-0.002655588,-0.16399135
"225269",879.9531,-0.0026758835,-0.16399163
"225270",879.95703,-0.0026362091,-0.16399185
"225271",879.96094,-0.0025970712,-0.16399202
"225272",879.96484,-0.0026089177,-0.16399212
"225273",879.96875,-0.0026506484,-0.16399217
"225274",879.97266,-0.002671726,-0.16399215
"225275",879.97656,-0.0026347786,-0.16399209
"225276",879.98047,-0.002600938,-0.16399197
"225277",879.9844,-0.0026009828,-0.16399181
"225278",879.9883,-0.002657555,-0.1639916
"225279",879.9922,-0.0026753247,-0.16399136
"225280",879.9961,-0.002633214,-0.16399108
"225281",880,-0.002594456,-0.16399077
"225282",880.0039,-0.0026052967,-0.16399042
