"","Time..s.","RIP.Band.1","Preprocessed.Band.1"
"5965",35.65017,-0.012265004,-0.014488725
"5966",35.654167,-0.009425551,-0.014494367
"5967",35.658165,-0.00016611814,-0.014499711
"5968",35.66217,0.0026584268,-0.014504847
"5969",35.66617,-0.0048312843,-0.014509792
"5970",35.670166,-0.012262188,-0.014514467
"5971",35.674164,-0.009397432,-0.014518805
"5972",35.67816,-0.00013909489,-0.014522849
"5973",35.682167,0.002653353,-0.014526694
"5974",35.686165,-0.004846126,-0.014530361
"5975",35.690163,-0.012258902,-0.014533771
"5976",35.694168,-0.009373896,-0.014536865
"5977",35.698166,-0.0001224652,-0.014539688
"5978",35.702164,0.0026523024,-0.014542339
"5979",35.70616,-0.004858598,-0.0145448465
"5980",35.71016,-0.012248419,-0.01454714
"5981",35.714165,-0.009337798,-0.014549166
"5982",35.718163,-8.9898705e-05,-0.014550976
"5983",35.72216,0.0026478544,-0.0145526705
"5984",35.726166,-0.004876904,-0.014554273
"5985",35.730164,-0.012239926,-0.014555715
"5986",35.73416,-0.00930503,-0.014556939
"5987",35.73816,-6.3858926e-05,-0.014557995
"5988",35.742157,0.002651006,-0.014558985
"5989",35.746162,-0.0048868507,-0.014559934
"5990",35.75016,-0.012231968,-0.01456077
"5991",35.754158,-0.009275012,-0.014561441
"5992",35.758163,-3.3974648e-05,-0.014562
"5993",35.76216,0.0026561692,-0.014562547
"5994",35.76616,-0.0048937574,-0.01456311
"5995",35.770157,-0.0122195855,-0.014563613
"5996",35.774155,-0.009239517,-0.014564002
"5997",35.77816,-2.0116568e-07,-0.014564326
"5998",35.782158,0.0026686192,-0.0145646855
"5999",35.786156,-0.004896283,-0.014565099
"6000",35.79016,-0.012210265,-0.01456549
"6001",35.79416,-0.009205006,-0.0145657975
"6002",35.798157,3.3527613e-05,-0.014566068
"6003",35.802155,0.0026809573,-0.014566397
"6004",35.806152,-0.0049022064,-0.014566805
"6005",35.810158,-0.012197591,-0.014567211
"6006",35.814156,-0.0091646835,-0.014567554
"6007",35.818153,7.588416e-05,-0.014567874
"6008",35.82216,0.0026937202,-0.014568262
"6009",35.826157,-0.0049068555,-0.01456873
"6010",35.830154,-0.012185074,-0.014569196
"6011",35.834152,-0.00912606,-0.014569593
"6012",35.83815,0.0001167655,-0.014569961
"6013",35.842155,0.0027054101,-0.014570387
"6014",35.846153,-0.0049098283,-0.0145708835
"6015",35.85015,-0.0121686235,-0.014571365
"6016",35.854156,-0.009090789,-0.014571763
"6017",35.858154,0.00014915317,-0.014572115
"6018",35.862152,0.0027173683,-0.01457251
"6019",35.86615,-0.0049073026,-0.014572957
"6020",35.870148,-0.012156531,-0.014573369
"6021",35.874153,-0.009050913,-0.014573678
"6022",35.87815,0.00018650293,-0.014573923
"6023",35.88215,0.0027302653,-0.014574192
"6024",35.886154,-0.0049119294,-0.014574496
"6025",35.890152,-0.012135901,-0.0145747475
"6026",35.89415,-0.0090051815,-0.014574878
"6027",35.898148,0.00022391975,-0.014574926
"6028",35.902145,0.0027442127,-0.014574982
"6029",35.90615,-0.004911974,-0.014575059
"6030",35.91015,-0.01211679,-0.014575072
"6031",35.914146,-0.008957952,-0.014574957
"6032",35.91815,0.00026401877,-0.014574759
"6033",35.92215,0.002752617,-0.014574567
"6034",35.926147,-0.004908085,-0.014574394
"6035",35.930145,-0.012090683,-0.014574153
"6036",35.934143,-0.008923128,-0.014573779
"6037",35.93815,0.00029770285,-0.014573315
"6038",35.942146,0.0027682185,-0.014572853
"6039",35.946144,-0.0049078166,-0.014572406
"6040",35.95015,-0.012072377,-0.01457189
"6041",35.954147,-0.008875474,-0.014571241
"6042",35.958145,0.0003393665,-0.014570501
"6043",35.962143,0.0027806237,-0.0145697575
"6044",35.96614,-0.0049090907,-0.014569024
"6045",35.970146,-0.012050852,-0.014568215
"6046",35.974144,-0.008826971,-0.014567265
"6047",35.97814,0.00038024783,-0.014566214
"6048",35.982147,0.0027940348,-0.014565147
"6049",35.986145,-0.004908912,-0.014564078
"6050",35.990143,-0.012038559,-0.0145629225
"6051",35.99414,-0.008790873,-0.014561619
"6052",35.99814,0.0004222691,-0.014560211
"6053",36.002144,0.0028094575,-0.014558794
"6054",36.00614,-0.004914947,-0.014557378
"6055",36.01014,-0.012025036,-0.014555883
"6056",36.014145,-0.0087501705,-0.014554245
"6057",36.018143,0.00046614558,-0.014552515
"6058",36.02214,0.0028239414,-0.014550783
"6059",36.02614,-0.0049208254,-0.014549062
"6060",36.030136,-0.012014799,-0.01454727
"6061",36.03414,-0.008713849,-0.014545349
"6062",36.03814,0.0004996732,-0.014543348
"6063",36.042137,0.0028397888,-0.0145413615
"6064",36.046143,-0.0049230605,-0.014539406
"6065",36.05014,-0.012006596,-0.014537403
"6066",36.05414,-0.008673526,-0.014535299
"6067",36.058136,0.0005406663,-0.014533142
"6068",36.062134,0.0028511658,-0.014531031
"6069",36.06614,-0.0049304366,-0.0145289805
"6070",36.070137,-0.011994772,-0.014526911
"6071",36.074135,-0.008633092,-0.014524765
"6072",36.07814,0.00058013946,-0.014522592
"6073",36.082138,0.0028596371,-0.014520487
"6074",36.086136,-0.0049378574,-0.014518465
"6075",36.090134,-0.011985451,-0.014516447
"6076",36.09413,-0.008600615,-0.014514375
"6077",36.098137,0.00061080605,-0.014512299
"6078",36.102135,0.0028707907,-0.014510315
"6079",36.106133,-0.0049402267,-0.014508439
"6080",36.110138,-0.011969671,-0.014506592
"6081",36.114136,-0.008563802,-0.014504717
"6082",36.118134,0.00064817816,-0.014502861
"6083",36.12213,0.0028878674,-0.014501115
"6084",36.12613,-0.004942149,-0.014499489
"6085",36.130135,-0.011960216,-0.0144978985
"6086",36.134132,-0.00851921,-0.01449628
"6087",36.13813,0.00070428103,-0.014494678
"6088",36.142136,0.0029106662,-0.014493181
"6089",36.146133,-0.004944004,-0.014491799
"6090",36.15013,-0.011945173,-0.014490446
"6091",36.15413,-0.008472785,-0.014489058
"6092",36.158127,0.0007587746,-0.014487677
"6093",36.162132,0.0029427856,-0.014486387
"6094",36.16613,-0.0049429536,-0.014485193
"6095",36.170128,-0.011931606,-0.014484007
"6096",36.174133,-0.008423835,-0.014482761
"6097",36.17813,0.00081738085,-0.014481498
"6098",36.18213,0.0029694512,-0.014480304
"6099",36.186127,-0.004934907,-0.0144791845
"6100",36.190125,-0.011906728,-0.014478048
"6101",36.19413,-0.008378372,-0.014476831
"6102",36.198128,0.0008568093,-0.014475573
"6103",36.202126,0.0029928088,-0.014474357
"6104",36.20613,-0.004929319,-0.014473186
"6105",36.21013,-0.011902235,-0.014471969
"6106",36.214127,-0.0083511695,-0.014470636
"6107",36.218124,0.00089842826,-0.014469229
"6108",36.222122,0.0030157864,-0.014467834
"6109",36.226128,-0.0049276426,-0.014466453
"6110",36.230125,-0.01188422,-0.014465001
"6111",36.234123,-0.008305661,-0.014463412
"6112",36.23813,0.00094252825,-0.01446173
"6113",36.242126,0.0030325726,-0.014460044
"6114",36.246124,-0.004926726,-0.014458362
"6115",36.250122,-0.011870272,-0.0144566
"6116",36.25412,-0.008267172,-0.014454696
"6117",36.258125,0.000979878,-0.0144527
"6118",36.262123,0.0030423626,-0.014450702
"6119",36.26612,-0.0049293414,-0.014448715
"6120",36.270126,-0.011846267,-0.014446659
"6121",36.274124,-0.008220032,-0.014444477
"6122",36.278122,0.001014635,-0.014442222
"6123",36.28212,0.0030469,-0.014439992
"6124",36.286118,-0.004930839,-0.014437799
"6125",36.290123,-0.0118205175,-0.014435565
"6126",36.29412,-0.008170076,-0.014433235
"6127",36.29812,0.0010500848,-0.014430862
"6128",36.302124,0.0030513704,-0.014428539
"6129",36.30612,-0.004931733,-0.014426278
"6130",36.31012,-0.011787504,-0.014423994
"6131",36.314117,-0.008118153,-0.014421631
"6132",36.318115,0.001090698,-0.014419238
"6133",36.32212,0.0030625686,-0.014416909
"6134",36.32612,-0.0049259216,-0.014414651
"6135",36.330116,-0.011756927,-0.014412379
"6136",36.33412,-0.008063167,-0.014410032
"6137",36.33812,0.0011406094,-0.014407659
"6138",36.342117,0.0030820146,-0.014405349
"6139",36.346115,-0.004920669,-0.014403108
"6140",36.350113,-0.011724584,-0.014400847
"6141",36.35412,-0.008004136,-0.014398507
"6142",36.358116,0.0011845529,-0.014396132
"6143",36.362114,0.003102824,-0.014393807
"6144",36.36612,-0.0049099624,-0.014391536
"6145",36.370117,-0.011694141,-0.014389228
"6146",36.374115,-0.0079423785,-0.01438682
"6147",36.378113,0.0012397617,-0.014384355
"6148",36.38211,0.0031194985,-0.014381919
"6149",36.386116,-0.004902296,-0.014379513
"6150",36.390114,-0.011653259,-0.014377048
"6151",36.39411,-0.00787577,-0.014374462
"6152",36.398117,0.0012905449,-0.014371801
"6153",36.402115,0.0031318367,-0.014369156
"6154",36.406113,-0.0048942044,-0.014366533
"6155",36.41011,-0.011613652,-0.014363847
"6156",36.41411,-0.007814303,-0.014361041
"6157",36.418114,0.0013360307,-0.014358167
"6158",36.42211,0.0031478405,-0.014355315
"6159",36.42611,-0.0048846155,-0.014352492
"6160",36.430115,-0.011576951,-0.0143496115
"6161",36.434113,-0.007761687,-0.0143466145
"6162",36.43811,0.001383841,-0.014343548
"6163",36.44211,0.00316789,-0.014340496
"6164",36.446106,-0.0048811063,-0.01433746
"6165",36.45011,-0.011550799,-0.014334351
"6166",36.45411,-0.0077081546,-0.014331111
"6167",36.458107,0.0014244094,-0.014327789
"6168",36.462112,0.0031743944,-0.014324473
"6169",36.46611,-0.004888974,-0.014321171
"6170",36.470108,-0.011531085,-0.014317798
"6171",36.474106,-0.007655941,-0.014314299
"6172",36.478104,0.0014711693,-0.014310723
"6173",36.48211,0.003194578,-0.01430716
"6174",36.486107,-0.004886225,-0.014303616
"6175",36.490105,-0.011513986,-0.014300007
"6176",36.49411,-0.0076102987,-0.0142962765
"6177",36.498108,0.0015207231,-0.014292475
"6178",36.502106,0.0032176897,-0.014288694
"6179",36.506104,-0.004876815,-0.01428494
"6180",36.5101,-0.01149036,-0.014281131
"6181",36.514107,-0.007563047,-0.014277211
"6182",36.518105,0.0015702769,-0.014273234
"6183",36.522102,0.0032409579,-0.0142692905
"6184",36.526108,-0.0048722103,-0.014265386
"6185",36.530106,-0.0114578605,-0.014261438
"6186",36.534103,-0.0075042844,-0.01425739
"6187",36.5381,0.0016172379,-0.014253296
"6188",36.5421,0.0032644942,-0.014249248
"6189",36.546104,-0.0048538595,-0.014245254
"6190",36.550102,-0.011421651,-0.01424123
"6191",36.5541,-0.0074415654,-0.014237121
"6192",36.558105,0.0016810298,-0.01423298
"6193",36.562103,0.003294848,-0.014228895
"6194",36.5661,-0.004837677,-0.014224869
"6195",36.5701,-0.011382826,-0.014220814
"6196",36.574097,-0.007376857,-0.014216673
"6197",36.578102,0.0017382279,-0.014212497
"6198",36.5821,0.0033283308,-0.014208373
"6199",36.586098,-0.004814163,-0.0142043065
"6200",36.590103,-0.011334769,-0.0142002115
"6201",36.5941,-0.007305935,-0.014196031
"6202",36.5981,0.0017990023,-0.0141918175
"6203",36.602097,0.0033562705,-0.01418766
"6204",36.606094,-0.004795052,-0.014183561
"6205",36.6101,-0.011292927,-0.014179435
"6206",36.614098,-0.0072429925,-0.014175224
"6207",36.618095,0.001858525,-0.01417098
"6208",36.6221,0.0033916086,-0.014166787
"6209",36.6261,-0.004778847,-0.014162645
"6210",36.630096,-0.011264563,-0.014158463
"6211",36.634094,-0.007185392,-0.014154182
"6212",36.638092,0.0019256473,-0.014149848
"6213",36.642097,0.0034318417,-0.0141455475
"6214",36.646095,-0.004769236,-0.014141278
"6215",36.650093,-0.011238992,-0.014136948
"6216",36.6541,-0.0071244836,-0.014132498
"6217",36.658096,0.0019930154,-0.014127975
"6218",36.662094,0.0034673586,-0.014123466
"6219",36.666092,-0.004757926,-0.014118966
"6220",36.67009,-0.011208862,-0.0141143855
"6221",36.674095,-0.007065989,-0.014109665
"6222",36.678093,0.0020453855,-0.014104851
"6223",36.68209,0.0034928396,-0.014100032
"6224",36.686096,-0.0047395527,-0.014095208
"6225",36.690094,-0.011169389,-0.014090288
"6226",36.69409,-0.0070022643,-0.01408522
"6227",36.69809,0.002096504,-0.014080053
"6228",36.702087,0.0035137609,-0.014074877
"6229",36.706093,-0.004722208,-0.014069695
"6230",36.71009,-0.011118896,-0.014064422
"6231",36.71409,-0.006929733,-0.014059003
"6232",36.718094,0.0021468177,-0.014053496
"6233",36.72209,0.003524378,-0.014047988
"6234",36.72609,-0.0047083274,-0.014042484
"6235",36.730087,-0.011060916,-0.014036898
"6236",36.734085,-0.006856285,-0.014031177
"6237",36.73809,0.0021874532,-0.014025378
"6238",36.74209,0.0035251155,-0.014019588
"6239",36.746086,-0.0046959,-0.014013813
"6240",36.75009,-0.011009082,-0.014007969
"6241",36.75409,-0.0067831725,-0.014002004
"6242",36.758087,0.0022360682,-0.013995975
"6243",36.762085,0.0035408512,-0.013989974
"6244",36.766083,-0.0046835393,-0.013984003
"6245",36.77009,-0.010959215,-0.01397798
"6246",36.774086,-0.006709859,-0.013971852
"6247",36.778084,0.0022835657,-0.013965676
"6248",36.78209,0.0035483167,-0.01395954
"6249",36.786087,-0.0046800077,-0.013953449
"6250",36.790085,-0.01092086,-0.013947319
"6251",36.794083,-0.0066478327,-0.013941102
"6252",36.79808,0.002327241,-0.013934854
"6253",36.802086,0.0035557821,-0.013928667
"6254",36.806084,-0.0046765655,-0.013922542
"6255",36.81008,-0.010883197,-0.013916399
"6256",36.814087,-0.0065881535,-0.013910187
"6257",36.818085,0.002372548,-0.013903968
"6258",36.822083,0.0035662204,-0.013897834
"6259",36.82608,-0.004678935,-0.013891789
"6260",36.83008,-0.01085595,-0.013885751
"6261",36.834084,-0.0065357387,-0.01387967
"6262",36.83808,0.0024073496,-0.013873603
"6263",36.84208,0.0035733283,-0.013867641
"6264",36.846085,-0.004679829,-0.0138617875
"6265",36.850082,-0.010827564,-0.01385596
"6266",36.85408,-0.006490186,-0.0138501115
"6267",36.858078,0.0024416596,-0.013844298
"6268",36.862076,0.0035816655,-0.013838611
"6269",36.86608,-0.0046771243,-0.013833052
"6270",36.87008,-0.010808319,-0.013827538
"6271",36.874077,-0.0064421967,-0.013822021
"6272",36.878082,0.0024778247,-0.013816561
"6273",36.88208,0.0035875663,-0.013811247
"6274",36.886078,-0.0046822876,-0.013806087
"6275",36.890076,-0.010789543,-0.013800997
"6276",36.894073,-0.006398432,-0.013795931
"6277",36.89808,0.002510883,-0.013790947
"6278",36.902077,0.003579922,-0.013786137
"6279",36.906075,-0.004694134,-0.013781501
"6280",36.91008,-0.010771036,-0.013776955
"6281",36.914078,-0.0063625798,-0.013772447
"6282",36.918076,0.0025354698,-0.013768031
"6283",36.922073,0.0035742894,-0.013763795
"6284",36.92607,-0.0047039464,-0.013759736
"6285",36.930077,-0.010751456,-0.013755767
"6286",36.934074,-0.0063225254,-0.0137518365
"6287",36.938072,0.0025582463,-0.013747999
"6288",36.942078,0.0035674274,-0.01374434
"6289",36.946075,-0.0047229007,-0.013740858
"6290",36.950073,-0.010742895,-0.013737464
"6291",36.95407,-0.006289266,-0.013734108
"6292",36.95807,0.00257501,-0.013730842
"6293",36.962074,0.003552921,-0.013727751
"6294",36.966072,-0.004738614,-0.01372483
"6295",36.97007,-0.010731071,-0.013721993
"6296",36.974075,-0.0062599853,-0.013719186
"6297",36.978073,0.0025881082,-0.013716465
"6298",36.98207,0.003543824,-0.013713916
"6299",36.98607,-0.004752852,-0.013711535
"6300",36.990067,-0.010721728,-0.013709236
"6301",36.994072,-0.0062291175,-0.013706966
"6302",36.99807,0.0026026145,-0.013704782
"6303",37.002068,0.003522344,-0.013702769
"6304",37.006073,-0.0047665536,-0.013700923
"6305",37.01007,-0.010697298,-0.013699155
"6306",37.01407,-0.0061928853,-0.013697413
"6307",37.018066,0.0026159137,-0.01369575
"6308",37.022064,0.0035055801,-0.01369425
"6309",37.02607,-0.0047806352,-0.013692908
