"","Time..s.","RIP.Band.1","Preprocessed.Band.1"
"119394",489.74078,-0.0030274764,-0.12344818
"119395",489.74478,-0.0029878467,-0.12343184
"119396",489.74878,-0.0029717758,-0.123415396
"119397",489.75278,-0.0029749274,-0.12339885
"119398",489.75677,-0.0029678196,-0.1233822
"119399",489.76077,-0.0029280335,-0.12336546
"119400",489.76477,-0.0028819665,-0.12334863
"119401",489.76877,-0.0028679296,-0.12333171
"119402",489.77277,-0.0028731152,-0.12331471
"119403",489.77676,-0.0028652474,-0.12329762
"119404",489.78076,-0.0028214827,-0.12328044
"119405",489.78476,-0.0027805567,-0.12326318
"119406",489.78876,-0.0027596354,-0.123245835
"119407",489.79276,-0.002767101,-0.12322841
"119408",489.79675,-0.0027527958,-0.1232109
"119409",489.80075,-0.0027132556,-0.1231933
"119410",489.80475,-0.0026647523,-0.12317562
"119411",489.80875,-0.002648145,-0.12315785
"119412",489.81274,-0.0026493296,-0.12313999
"119413",489.81674,-0.002638556,-0.123122044
"119414",489.82074,-0.0025923774,-0.123104006
"119415",489.82474,-0.0025451034,-0.12308588
"119416",489.82874,-0.002525635,-0.12306766
"119417",489.83273,-0.0025275797,-0.12304935
"119418",489.83673,-0.00251209,-0.12303094
"119419",489.84073,-0.002469398,-0.12301243
"119420",489.84473,-0.0024185926,-0.12299383
"119421",489.84872,-0.002401583,-0.122975126
"119422",489.85272,-0.0023952574,-0.12295632
"119423",489.85672,-0.0023914576,-0.12293742
"119424",489.86072,-0.0023414344,-0.12291841
"119425",489.86472,-0.002296485,-0.122899294
"119426",489.8687,-0.002273485,-0.122880064
"119427",489.8727,-0.002280794,-0.12286072
"119428",489.8767,-0.0022688583,-0.12284127
"119429",489.8807,-0.00222715,-0.122821696
"119430",489.8847,-0.0021778643,-0.122802
"119431",489.8887,-0.0021654144,-0.12278218
"119432",489.8927,-0.0021669343,-0.12276223
"119433",489.8967,-0.0021588653,-0.12274216
"119434",489.9007,-0.0021155253,-0.122721955
"119435",489.9047,-0.002075091,-0.12270162
"119436",489.9087,-0.0020580143,-0.12268115
"119437",489.9127,-0.002062194,-0.12266054
"119438",489.9167,-0.0020537227,-0.12263979
"119439",489.9207,-0.002014652,-0.122618906
"119440",489.92468,-0.0019683167,-0.12259789
"119441",489.92868,-0.0019536763,-0.12257673
"119442",489.93268,-0.001956202,-0.12255544
"119443",489.93668,-0.001947932,-0.12253403
"119444",489.94067,-0.0019037202,-0.12251249
"119445",489.94467,-0.0018615872,-0.12249083
"119446",489.94867,-0.0018420741,-0.12246906
"119447",489.95267,-0.0018426105,-0.122447185
"119448",489.95667,-0.0018325523,-0.12242521
"119449",489.96066,-0.0017907545,-0.12240315
"119450",489.96466,-0.0017410666,-0.122381
