"","Time..s.","RIP.Band.1","Preprocessed.Band.1"
"168087",547.8921,0.01438842,-0.14903724
"168088",547.896,0.0006352812,-0.14903286
"168089",547.8999,-0.009365849,-0.14902844
"168090",547.9038,-0.0020107403,-0.14902388
"168091",547.9077,0.012741968,-0.14901929
"168092",547.9116,0.014361642,-0.1490148
"168093",547.9155,0.0005623251,-0.14901042
"168094",547.91943,-0.009364374,-0.149006
"168095",547.92334,-0.0019036531,-0.14900145
"168096",547.92725,0.012824267,-0.14899687
"168097",547.93115,0.014333747,-0.1489924
"168098",547.93506,0.00048532337,-0.14898804
"168099",547.93896,-0.009351969,-0.14898363
"168100",547.9429,-0.0017891675,-0.1489791
"168101",547.9468,0.012907818,-0.14897454
"168102",547.9507,0.0143007785,-0.14897008
"168103",547.9546,0.00041348487,-0.14896573
"168104",547.9585,-0.009346403,-0.14896134
"168105",547.9624,-0.0016850531,-0.14895682
"168106",547.9663,0.012989022,-0.14895228
"168107",547.9702,0.014267899,-0.14894783
"168108",547.9741,0.00033368915,-0.14894348
"168109",547.978,-0.009329706,-0.14893909
"168110",547.98193,-0.0015788376,-0.14893456
"168111",547.98584,0.013066784,-0.14892998
"168112",547.98975,0.014234841,-0.1489255
"168113",547.99365,0.00026842207,-0.1489211
"168114",547.99756,-0.009317301,-0.14891663
"168115",548.00146,-0.0014716387,-0.14891201
"168116",548.0054,0.013141371,-0.14890733
"168117",548.0093,0.01420784,-0.14890273
"168118",548.0132,0.00019857287,-0.14889818
"168119",548.0171,-0.009304561,-0.14889356
"168120",548.021,-0.0013691112,-0.14888877
"168121",548.0249,0.013223983,-0.14888391
"168122",548.0288,0.014180124,-0.14887911
"168123",548.0327,0.00012930483,-0.14887437
"168124",548.0366,-0.009293273,-0.14886953
"168125",548.0405,-0.0012612417,-0.14886451
"168126",548.04443,0.0133006945,-0.14885941
"168127",548.04834,0.014155269,-0.14885437
"168128",548.05225,6.446242e-05,-0.14884938
"168129",548.05615,-0.009275638,-0.14884429
"168130",548.06006,-0.0011545122,-0.14883903
"168131",548.06396,0.01338353,-0.14883368
"168132",548.0679,0.01411888,-0.14882839
"168133",548.0718,-8.516014e-06,-0.14882316
"168134",548.0757,-0.009255543,-0.14881782
"168135",548.0796,-0.0010340363,-0.14881231
"168136",548.0835,0.0134661645,-0.14880672
"168137",548.0874,0.01409094,-0.14880121
"168138",548.0913,-8.0779195e-05,-0.14879574
"168139",548.0952,-0.0092335045,-0.14879018
"168140",548.0991,-0.0009133145,-0.14878444
"168141",548.103,0.013553739,-0.14877865
"168142",548.10693,0.014064141,-0.14877291
"168143",548.11084,-0.00013949722,-0.14876722
"168144",548.11475,-0.009211555,-0.14876144
"168145",548.11865,-0.0007984489,-0.14875549
"168146",548.12256,0.013636395,-0.14874947
"168147",548.12646,0.014044695,-0.14874353
"168148",548.1304,-0.00019830465,-0.14873764
"168149",548.1343,-0.0091848,-0.14873166
"168150",548.1382,-0.00068351626,-0.14872552
"168151",548.1421,0.013728395,-0.14871931
"168152",548.146,0.01402507,-0.14871317
"168153",548.1499,-0.00025152415,-0.14870709
"168154",548.1538,-0.009157553,-0.14870094
"168155",548.1577,-0.00055865943,-0.14869462
"168156",548.1616,0.013825446,-0.14868824
"168157",548.1655,0.014005512,-0.14868194
"168158",548.16943,-0.00031135976,-0.14867568
"168159",548.17334,-0.00912872,-0.14866933
"168160",548.17725,-0.00043787062,-0.1486628
"168161",548.18115,0.013908327,-0.1486562
"168162",548.18506,0.013977081,-0.14864966
"168163",548.18896,-0.0003714636,-0.14864315
"168164",548.1929,-0.009103887,-0.14863653
"168165",548.1968,-0.00031021982,-0.14862974
"168166",548.2007,0.013996124,-0.14862287
"168167",548.2046,0.013947688,-0.14861606
"168168",548.2085,-0.00043706596,-0.1486093
"168169",548.2124,-0.009073377,-0.14860241
"168170",548.2163,-0.00018482655,-0.14859535
"168171",548.2202,0.014084078,-0.14858823
"168172",548.2241,0.01391387,-0.14858116
"168173",548.228,-0.0005005449,-0.14857414
"168174",548.23193,-0.009039737,-0.148567
"168175",548.23584,-6.184727e-05,-0.1485597
"168176",548.23975,0.014170624,-0.14855233
"168177",548.24365,0.013885684,-0.14854501
"168178",548.24756,-0.0005645156,-0.14853774
"168179",548.25146,-0.009005249,-0.14853035
"168180",548.2554,5.3331256e-05,-0.1485228
"168181",548.2593,0.014247537,-0.14851516
"168182",548.2632,0.01385133,-0.1485076
"168183",548.2671,-0.0006207973,-0.14850007
"168184",548.271,-0.008975029,-0.14849244
"168185",548.2749,0.00017184019,-0.14848465
"168186",548.2788,0.014322862,-0.1484768
"168187",548.2827,0.013824172,-0.148469
"168188",548.2866,-0.0006871596,-0.14846125
"168189",548.2905,-0.008946799,-0.14845341
"168190",548.29443,0.00029215962,-0.14844541
