"","Time..s.","RIP.Band.1","Preprocessed.Band.1"
"149495",611.35095,-0.003176272,-0.13646965
"149496",611.355,-0.003199026,-0.13649355
"149497",611.359,-0.003193371,-0.13651751
"149498",611.36304,-0.0031986907,-0.13654153
"149499",611.36707,-0.0032344535,-0.13656561
"149500",611.3711,-0.0032828674,-0.13658974
"149501",611.3751,-0.0033058897,-0.1366139
"149502",611.37915,-0.0032994747,-0.1366381
"149503",611.3832,-0.0033098236,-0.13666233
"149504",611.3872,-0.0033385903,-0.1366866
"149505",611.39124,-0.003388323,-0.13671087
"149506",611.39526,-0.0034129545,-0.13673516
"149507",611.3993,-0.003405422,-0.13675945
"149508",611.4033,-0.0034081042,-0.13678375
"149509",611.40735,-0.0034456104,-0.13680804
"149510",611.4114,-0.003488928,-0.13683233
"149511",611.4154,-0.0035160184,-0.1368566
"149512",611.41943,-0.0035062283,-0.13688084
"149513",611.42346,-0.003510721,-0.13690506
"149514",611.4275,-0.003539376,-0.13692924
"149515",611.4315,-0.0035902038,-0.1369534
"149516",611.43555,-0.0036100745,-0.13697751
"149517",611.4396,-0.0036076158,-0.13700157
"149518",611.4436,-0.003600441,-0.1370256
"149519",611.44763,-0.0036388189,-0.13704956
"149520",611.45166,-0.003680572,-0.13707347
"149521",611.4557,-0.0037070587,-0.13709731
"149522",611.4597,-0.0036951005,-0.1371211
"149523",611.46375,-0.0036975816,-0.1371448
"149524",611.4678,-0.003724292,-0.13716842
"149525",611.4718,-0.0037725493,-0.13719195
"149526",611.4758,-0.0037907884,-0.13721539
"149527",611.47986,-0.003785804,-0.13723873
"149528",611.4839,-0.00378225,-0.13726196
"149529",611.4879,-0.003812179,-0.13728508
"149530",611.49194,-0.0038569942,-0.13730809
"149531",611.496,-0.0038773343,-0.13733098
"149532",611.5,-0.0038663372,-0.13735375
"149533",611.504,-0.0038685948,-0.13737638
"149534",611.50806,-0.0038911477,-0.13739888
"149535",611.5121,-0.0039398745,-0.13742125
"149536",611.5161,-0.0039593205,-0.13744347
"149537",611.52014,-0.0039471164,-0.13746554
"149538",611.5242,-0.0039435625,-0.13748746
"149539",611.5282,-0.003974341,-0.13750923
"149540",611.5322,-0.004014395,-0.13753085
"149541",611.53625,-0.004033193,-0.1375523
"149542",611.5403,-0.0040213913,-0.13757361
"149543",611.5443,-0.0040241405,-0.13759476
"149544",611.54834,-0.0040481463,-0.13761576
"149545",611.55237,-0.0040838197,-0.13763659
"149546",611.5564,-0.0041063726,-0.13765725
"149547",611.5604,-0.004098013,-0.13767776
"149548",611.56445,-0.0040898994,-0.1376981
"149549",611.5685,-0.004116833,-0.13771829
"149550",611.5725,-0.0041560605,-0.13773833
"149551",611.57654,-0.004177071,-0.13775823
"149552",611.58057,-0.0041619167,-0.13777795
"149553",611.5846,-0.0041626096,-0.13779753
"149554",611.5886,-0.004181117,-0.13781697
"149555",611.59265,-0.0042236745,-0.13783626
"149556",611.5967,-0.004243903,-0.13785541
"149557",611.6007,-0.004230514,-0.1378744
"149558",611.60474,-0.0042241663,-0.13789324
"149559",611.60876,-0.004248999,-0.13791195
"149560",611.6128,-0.004287131,-0.1379305
"149561",611.6168,-0.004309617,-0.1379489
"149562",611.62085,-0.0042937472,-0.13796715
"149563",611.6249,-0.004288763,-0.13798526
"149564",611.6289,-0.0043074936,-0.13800322
"149565",611.63293,-0.004351683,-0.13802104
"149566",611.63696,-0.004367687,-0.13803871
"149567",611.641,-0.0043573156,-0.13805625
"149568",611.645,-0.0043464303,-0.13807365
"149569",611.64905,-0.004373029,-0.13809094
"149570",611.6531,-0.0044129714,-0.13810809
"149571",611.6571,-0.004423052,-0.13812512
"149572",611.66113,-0.0044136867,-0.13814203
"149573",611.66516,-0.0044092387,-0.13815883
"149574",611.6692,-0.00442522,-0.1381755
"149575",611.6732,-0.004467912,-0.13819206
"149576",611.67725,-0.0044852123,-0.1382085
"149577",611.6813,-0.004469678,-0.13822483
"149578",611.6853,-0.0044601783,-0.13824104
"149579",611.68933,-0.0044840276,-0.13825715
"149580",611.69336,-0.0045210645,-0.13827315
"149581",611.6974,-0.0045377836,-0.13828903
"149582",611.7014,-0.0045217127,-0.13830481
"149583",611.70544,-0.004518673,-0.13832049
"149584",611.7095,-0.0045329332,-0.13833606
"149585",611.7135,-0.004572317,-0.13835154
"149586",611.7175,-0.0045912266,-0.13836692
"149587",611.72156,-0.0045741946,-0.13838221
"149588",611.7256,-0.0045638233,-0.1383974
