"","Time..s.","RIP.Band.1","Preprocessed.Band.1"
"65097",270.77417,-0.0025021434,-0.1282818
"65098",270.7782,-0.002513811,-0.12827939
"65099",270.78223,-0.0025137663,-0.12827721
"65100",270.78613,-0.002521813,-0.12827528
"65101",270.79016,-0.002550222,-0.12827359
"65102",270.7942,-0.0025627613,-0.12827218
"65103",270.7981,-0.002568014,-0.12827104
"65104",270.80212,-0.002565287,-0.1282702
"65105",270.80615,-0.002586186,-0.12826964
"65106",270.81018,-0.0026097894,-0.1282694
"65107",270.8142,-0.0026224628,-0.12826948
"65108",270.8181,-0.0026315376,-0.12826988
"65109",270.82214,-0.0026352927,-0.12827061
"65110",270.82617,-0.0026443899,-0.12827168
"65111",270.83008,-0.0026826113,-0.12827311
"65112",270.8341,-0.0026922673,-0.1282749
"65113",270.83813,-0.0027025715,-0.12827705
"65114",270.84216,-0.0027044713,-0.12827958
"65115",270.8462,-0.0027270913,-0.12828249
"65116",270.8501,-0.002754718,-0.12828578
"65117",270.85413,-0.0027714372,-0.12828948
"65118",270.85815,-0.0027812049,-0.12829357
"65119",270.86206,-0.0027864128,-0.12829807
"65120",270.8661,-0.002803199,-0.12830298
"65121",270.87012,-0.0028344467,-0.1283083
"65122",270.87415,-0.0028487742,-0.12831402
"65123",270.87817,-0.0028633699,-0.12832016
"65124",270.88208,-0.0028749704,-0.12832671
"65125",270.8861,-0.0028938577,-0.12833369
"65126",270.89014,-0.0029236525,-0.12834108
"65127",270.89404,-0.002940461,-0.12834889
"65128",270.89807,-0.0029514357,-0.12835713
"65129",270.9021,-0.0029578283,-0.12836578
"65130",270.90613,-0.0029762238,-0.12837486
"65131",270.91016,-0.003008142,-0.12838435
"65132",270.91406,-0.0030231178,-0.12839426
"65133",270.9181,-0.0030399933,-0.12840457
"65134",270.92212,-0.0030530244,-0.1284153
"65135",270.92603,-0.0030715317,-0.12842643
"65136",270.93005,-0.003101863,-0.12843797
"65137",270.93408,-0.0031264052,-0.12844989
"65138",270.9381,-0.0031403527,-0.1284622
"65139",270.94214,-0.003148578,-0.12847488
"65140",270.94604,-0.0031712875,-0.12848793
"65141",270.95007,-0.0032044798,-0.12850134
"65142",270.9541,-0.003229402,-0.12851511
"65143",270.958,-0.003244847,-0.12852922
"65144",270.96204,-0.0032537878,-0.12854367
"65145",270.96606,-0.0032816604,-0.12855847
"65146",270.9701,-0.003312461,-0.12857358
"65147",270.97412,-0.0033410043,-0.12858902
"65148",270.97803,-0.0033555552,-0.12860475
"65149",270.98206,-0.0033724755,-0.12862079
"65150",270.98608,-0.003399521,-0.12863712
"65151",270.99,-0.0034289584,-0.12865373
"65152",270.99402,-0.0034559816,-0.12867063
"65153",270.99805,-0.003471829,-0.1286878
"65154",271.00208,-0.0034862012,-0.12870523
"65155",271.0061,-0.0035112128,-0.12872292
"65156",271.01,-0.003537409,-0.12874085
"65157",271.01404,-0.0035685897,-0.12875903
"65158",271.01807,-0.0035914108,-0.12877744
"65159",271.02197,-0.0036065876,-0.12879612
"65160",271.026,-0.0036186352,-0.12881503
"65161",271.03003,-0.0036610141,-0.12883416
"65162",271.03406,-0.0036813319,-0.12885353
"65163",271.0381,-0.0036996827,-0.12887312
"65164",271.042,-0.0037178993,-0.12889296
"65165",271.04602,-0.0037378818,-0.12891302
"65166",271.05005,-0.0037710294,-0.1289333
"65167",271.05396,-0.0037980974,-0.12895378
"65168",271.05798,-0.0038164258,-0.1289745
"65169",271.062,-0.0038332567,-0.12899542
"65170",271.06604,-0.0038546473,-0.12901653
"65171",271.07007,-0.0038926452,-0.12903786
"65172",271.07397,-0.003927894,-0.12905936
"65173",271.078,-0.003947988,-0.12908106
"65174",271.08203,-0.003964819,-0.12910293
"65175",271.08594,-0.0039914846,-0.12912498
"65176",271.08997,-0.004028052,-0.1291472
"65177",271.094,-0.00405816,-0.1291696
"65178",271.09802,-0.004079908,-0.12919216
"65179",271.10205,-0.004096113,-0.1292149
"65180",271.10596,-0.0041266233,-0.1292378
"65181",271.11,-0.0041636825,-0.12926087
"65182",271.114,-0.004194148,-0.1292841
"65183",271.11792,-0.004217908,-0.12930751
"65184",271.12195,-0.004236862,-0.12933108
"65185",271.12598,-0.0042672157,-0.12935482
"65186",271.13,-0.004303068,-0.12937872
"65187",271.13403,-0.004341647,-0.12940279
"65188",271.13794,-0.004361719,-0.129427
"65189",271.14197,-0.0043873116,-0.12945138
"65190",271.146,-0.0044214427,-0.12947592
"65191",271.1499,-0.0044577196,-0.12950061
"65192",271.15393,-0.0044918954,-0.12952547
"65193",271.15796,-0.00451608,-0.12955049
"65194",271.162,-0.004539594,-0.12957565
"65195",271.16602,-0.0045726746,-0.12960099
"65196",271.16992,-0.0046047047,-0.12962648
