"","Time..s.","RIP.Band.1","Preprocessed.Band.1"
"12839",62.943176,0.00615377,-0.0759358
"12840",62.947174,-0.0025878623,-0.07591534
"12841",62.95117,-0.011379138,-0.07589487
"12842",62.95517,-0.008239411,-0.07587432
"12843",62.959167,0.0026620924,-0.075853735
"12844",62.963165,0.0062929094,-0.075833224
"12845",62.967163,-0.0023523644,-0.07581281
"12846",62.97116,-0.011240289,-0.0757924
"12847",62.97519,-0.008256152,-0.07577191
"12848",62.979187,0.0026428476,-0.075751394
"12849",62.983185,0.0064236224,-0.07573096
"12850",62.987183,-0.002119951,-0.075710624
"12851",62.99118,-0.01109992,-0.07569031
"12852",62.99518,-0.008271843,-0.07566992
"12853",62.999176,0.002607599,-0.075649515
"12854",63.003204,0.006544903,-0.0756292
"12855",63.007202,-0.0018884316,-0.075609
"12856",63.0112,-0.0109717995,-0.07558883
"12857",63.015198,-0.008292787,-0.0755686
"12858",63.019196,0.0025803074,-0.075548366
"12859",63.023193,0.006655231,-0.07552823
"12860",63.02719,-0.001669988,-0.075508215
"12861",63.03119,-0.010840505,-0.075488254
"12862",63.035187,-0.008320123,-0.07546825
"12863",63.039215,0.0025415495,-0.07544825
"12864",63.043213,0.006756395,-0.07542837
"12865",63.04721,-0.0014569759,-0.07540864
"12866",63.05121,-0.010714106,-0.07538897
"12867",63.055206,-0.008353941,-0.075369276
"12868",63.059204,0.0024905205,-0.075349614
"12869",63.0632,0.0068509653,-0.07533009
"12870",63.06723,-0.0012462661,-0.07531075
"12871",63.071228,-0.010585606,-0.07529151
"12872",63.075226,-0.0083908215,-0.075272284
"12873",63.079224,0.0024322718,-0.07525312
"12874",63.08322,0.0069482625,-0.07523414
"12875",63.08722,-0.001036495,-0.07521538
"12876",63.091217,-0.01046437,-0.07519675
"12877",63.095215,-0.008427814,-0.07517818
"12878",63.099213,0.0023748502,-0.07515971
"12879",63.10324,0.0070359036,-0.07514146
"12880",63.10724,-0.0008336529,-0.07512347
"12881",63.111237,-0.010347113,-0.075105645
"12882",63.115234,-0.008463018,-0.07508791
"12883",63.119232,0.002316311,-0.075070314
"12884",63.12323,0.007120684,-0.07505296
"12885",63.127228,-0.000630185,-0.07503589
"12886",63.131256,-0.010226436,-0.075019024
"12887",63.135254,-0.008500949,-0.07500227
"12888",63.13925,0.0022610798,-0.07498566
"12889",63.14325,0.007201843,-0.074969314
"12890",63.147247,-0.00042850524,-0.074953265
"12891",63.151245,-0.010096081,-0.074937426
"12892",63.155243,-0.008540489,-0.074921705
"12893",63.15924,0.0021886826,-0.07490613
"12894",63.16324,0.0072778612,-0.07489082
"12895",63.167267,-0.00022611022,-0.07487582
"12896",63.171265,-0.009974219,-0.07486102
"12897",63.175262,-0.008585818,-0.07484634
"12898",63.17926,0.0021208003,-0.07483181
"12899",63.183258,0.0073532984,-0.07481753
"12900",63.187256,-3.9182603e-05,-0.07480354
"12901",63.191254,-0.009856559,-0.07478975
"12902",63.195282,-0.008624107,-0.07477606
"12903",63.19928,0.0020457655,-0.07476251
"12904",63.203278,0.0074197054,-0.07474919
"12905",63.207275,0.00015547872,-0.07473614
"12906",63.211273,-0.009740911,-0.07472327
"12907",63.21527,-0.0086712465,-0.074710496
"12908",63.21927,0.001967959,-0.07469782
"12909",63.223267,0.007478401,-0.074685365
"12910",63.227264,0.0003420487,-0.07467315
"12911",63.231293,-0.009627275,-0.074661106
"12912",63.23529,-0.008722074,-0.074649125
"12913",63.23929,0.0018814132,-0.074637234
"12914",63.243286,0.0075304806,-0.07462554
"12915",63.247284,0.0005245283,-0.07461408
"12916",63.25128,-0.009515204,-0.07460277
"12917",63.25528,-0.008775786,-0.0745915
"12918",63.259308,0.0017906651,-0.07458031
"12919",63.263306,0.0075805485,-0.0745693
"12920",63.267303,0.0006983131,-0.074558504
"12921",63.2713,-0.009401791,-0.07454784
"12922",63.2753,-0.0088299215,-0.07453722
"12923",63.279297,0.0016916022,-0.07452665
"12924",63.283295,0.007617429,-0.07451625
"12925",63.287292,0.00086342543,-0.07450606
"12926",63.29129,-0.009304225,-0.074496
"12927",63.29532,-0.008892015,-0.07448597
