"","Time..s.","RIP.Band.1","Preprocessed.Band.1"
"123060",561.5556,0.0028104186,-0.120084025
"123061",561.5596,0.002828613,-0.12000068
"123062",561.56354,0.002888538,-0.11991772
"123063",561.56757,0.0029835775,-0.11983516
"123064",561.5716,0.0030606464,-0.11975302
"123065",561.57556,0.0030896142,-0.11967131
"123066",561.5795,0.0031069592,-0.119590044
"123067",561.58356,0.003152378,-0.11950925
"123068",561.5876,0.0032437071,-0.11942894
"123069",561.59155,0.003308259,-0.11934913
"123070",561.5955,0.0033317283,-0.11926985
"123071",561.59955,0.0033392608,-0.119191095
"123072",561.6036,0.0033796504,-0.1191129
"123073",561.60754,0.0034530088,-0.119035274
"123074",561.6115,0.003514275,-0.11895824
"123075",561.61554,0.0035265684,-0.11888182
"123076",561.61957,0.0035245568,-0.11880603
"123077",561.62354,0.0035506412,-0.11873089
"123078",561.6275,0.0036226586,-0.11865642
"123079",561.63153,0.00367219,-0.11858265
"123080",561.63556,0.0036781803,-0.1185096
"123081",561.6395,0.0036626905,-0.11843728
"123082",561.6435,0.0036900714,-0.11836573
"123083",561.6475,0.003751047,-0.11829496
"123084",561.65155,0.0037932247,-0.11822501
"123085",561.6555,0.0037881508,-0.1181559
"123086",561.6595,0.0037700906,-0.11808766
"123087",561.6635,0.0037856027,-0.11802031
"123088",561.66754,0.0038407221,-0.11795389
"123089",561.6715,0.003874004,-0.11788842
"123090",561.6755,0.0038670301,-0.117823936
"123091",561.6795,0.0038382635,-0.117760465
"123092",561.68353,0.0038520768,-0.117698036
"123093",561.6875,0.0038961545,-0.11763667
"123094",561.69147,0.0039293915,-0.117576405
"123095",561.6955,0.003912315,-0.11751727
"123096",561.6995,0.0038823858,-0.11745929
"123097",561.7035,0.0038844645,-0.117402494
"123098",561.70746,0.0039319396,-0.11734691
"123099",561.7115,0.003953263,-0.11729257
"123100",561.7155,0.003935404,-0.11723949
"123101",561.7195,0.003895305,-0.1171877
"123102",561.72345,0.0038977638,-0.11713723
"123103",561.7275,0.00393489,-0.11708811
"123104",561.7315,0.0039548725,-0.11704035
"123105",561.7355,0.003927715,-0.11699397
"123106",561.73944,0.0038841963,-0.11694899
"123107",561.74347,0.0038807988,-0.116905436
"123108",561.7475,0.0039157346,-0.11686331
"123109",561.75146,0.00393147,-0.11682263
"123110",561.75543,0.003901586,-0.11678341
"123111",561.75946,0.0038554296,-0.11674566
"123112",561.7635,0.003847763,-0.11670939
"123113",561.76746,0.0038780048,-0.1166746
"123114",561.7714,0.0038838387,-0.1166413
"123115",561.77545,0.0038513392,-0.116609484
"123116",561.7795,0.0038000867,-0.11657916
"123117",561.78345,0.003783524,-0.11655032
"123118",561.7874,0.0038110614,-0.11652296
"123119",561.79144,0.0038147494,-0.11649707
"123120",561.7955,0.003779523,-0.11647264
"123121",561.79944,0.0037211403,-0.11644966
"123122",561.8034,0.0037052706,-0.11642812
"123123",561.80743,0.0037247837,-0.11640801
"123124",561.81146,0.0037254319,-0.11638932
"123125",561.8154,0.0036851987,-0.11637203
"123126",561.8194,0.003630124,-0.11635613
"123127",561.8234,0.0036002845,-0.1163416
"123128",561.82745,0.003617026,-0.116328426
"123129",561.8314,0.0036205128,-0.11631659
"123130",561.8354,0.0035732612,-0.11630607
"123131",561.8394,0.0035109445,-0.11629685
"123132",561.84344,0.0034849495,-0.116288915
"123133",561.8474,0.0034977794,-0.11628225
"123134",561.8514,0.0034996122,-0.116276816
"123135",561.8554,0.0034489855,-0.116272606
"123136",561.85944,0.0033769235,-0.1162696
"123137",561.8634,0.0033463463,-0.11626778
"123138",561.8674,0.0033558682,-0.116267115
"123139",561.8714,0.0033529624,-0.116267584
"123140",561.8754,0.0033005252,-0.11626917
"123141",561.8794,0.0032321513,-0.11627186
"123142",561.88336,0.0032000765,-0.11627562
"123143",561.8874,0.0032060891,-0.116280444
"123144",561.8914,0.0032016188,-0.11628631
"123145",561.8954,0.00314489,-0.116293184
"123146",561.89935,0.003065832,-0.11630106
"123147",561.9034,0.0030319467,-0.11630991
"123148",561.9074,0.003038071,-0.116319716
"123149",561.9114,0.0030213296,-0.11633046
"123150",561.91534,0.0029653385,-0.11634213
"123151",561.9194,0.002895914,-0.116354704
"123152",561.9234,0.0028523952,-0.11636817
"123153",561.92737,0.0028510988,-0.1163825
"123154",561.93134,0.0028354526,-0.116397694
"123155",561.93536,0.0027740523,-0.11641373
"123156",561.9394,0.0026964694,-0.11643059
"123157",561.94336,0.0026535764,-0.11644826
"123158",561.9473,0.0026510283,-0.11646672
"123159",561.95135,0.0026310906,-0.11648597
"123160",561.9554,0.0025719926,-0.11650598
"123161",561.95935,0.0024864525,-0.116526745
"123162",561.9633,0.0024432018,-0.11654824
"123163",561.96735,0.0024384186,-0.116570465
"123164",561.9714,0.0024188831,-0.1165934
"123165",561.97534,0.0023493022,-0.11661703
"123166",561.9793,0.0022704229,-0.11664136
"123167",561.98334,0.0022181422,-0.11666636
"123168",561.98737,0.0022105202,-0.11669204
"123169",561.99133,0.0021917447,-0.11671837
"123170",561.9953,0.002123326,-0.116745345
"123171",561.9993,0.0020385236,-0.116772965
"123172",562.00336,0.0019905344,-0.11680122
"123173",562.0073,0.0019817725,-0.11683009
"123174",562.0113,0.001962237,-0.11685957
"123175",562.0153,0.0018908903,-0.116889656
"123176",562.01935,0.0017979294,-0.11692033
"123177",562.0233,0.0017504543,-0.116951585
"123178",562.0273,0.0017447099,-0.11698341
"123179",562.0313,0.0017139539,-0.11701581
"123180",562.03534,0.0016463399,-0.117048755
"123181",562.0393,0.001555413,-0.11708225
"123182",562.0433,0.0015023053,-0.117116295
"123183",562.0473,0.001494728,-0.11715087
"123184",562.05133,0.0014658049,-0.11718598
"123185",562.0553,0.001394704,-0.11722161
"123186",562.05927,0.0013052523,-0.11725775
"123187",562.0633,0.0012505576,-0.11729441
"123188",562.0673,0.0012379065,-0.11733157
"123189",562.0713,0.001208201,-0.11736924
"123190",562.07526,0.0011341497,-0.11740741
"123191",562.0793,0.001043357,-0.11744607
"123192",562.0833,0.0009890199,-0.11748522
"123193",562.0873,0.0009823143,-0.11752484
"123194",562.09125,0.0009431988,-0.11756494
"123195",562.0953,0.0008680746,-0.11760551
