"","Time..s.","RIP.Band.1","Preprocessed.Band.1"
"15165",75.04886,0.003759496,-0.020425072
"15166",75.05286,0.014226861,-0.020425392
"15167",75.05686,0.0027193353,-0.020425826
"15168",75.06086,-0.014929779,-0.020426232
"15169",75.064865,-0.0142958835,-0.020426437
"15170",75.06886,0.003827557,-0.020426467
"15171",75.07287,0.014271364,-0.020426499
"15172",75.076866,0.0027405247,-0.02042661
"15173",75.08087,-0.014892228,-0.020426657
"15174",75.08487,-0.014230058,-0.020426467
"15175",75.088875,0.003913142,-0.020426061
"15176",75.09287,0.014327489,-0.02042562
"15177",75.09688,0.0027591214,-0.020425215
"15178",75.100876,-0.014860891,-0.020424705
"15179",75.10488,-0.014159851,-0.020423912
"15180",75.10888,0.0039904565,-0.020422861
"15181",75.112885,0.01438044,-0.02042173
"15182",75.11688,0.002787508,-0.020420596
"15183",75.12089,-0.014824927,-0.020419315
"15184",75.124886,-0.014088392,-0.020417714
"15185",75.12889,0.0040749013,-0.02041582
"15186",75.13289,0.014430776,-0.020413812
"15187",75.136894,0.0028151125,-0.020411763
"15188",75.14089,-0.014781699,-0.020409532
"15189",75.1449,-0.014015369,-0.020406947
"15190",75.148895,0.004158005,-0.020404032
"15191",75.1529,0.014491104,-0.020400967
"15192",75.1569,0.0028458685,-0.020397833
"15193",75.160904,-0.014739655,-0.020394485
"15194",75.1649,-0.013939641,-0.020390755
"15195",75.16891,0.0042493567,-0.020386672
"15196",75.172905,0.014564976,-0.02038242
"15197",75.17691,0.0028818771,-0.020378076
"15198",75.18091,-0.014698818,-0.0203735
"15199",75.18491,-0.01385989,-0.020368528
"15200",75.18891,0.004346922,-0.020363187
"15201",75.19292,0.014628679,-0.020357667
"15202",75.196915,0.0029120743,-0.020352043
"15203",75.20092,-0.0146516785,-0.02034618
"15204",75.20492,-0.013768829,-0.02033991
"15205",75.20892,0.0044537634,-0.020333271
"15206",75.21292,0.014700092,-0.020326454
"15207",75.21693,0.0029487535,-0.02031954
"15208",75.220924,-0.014595933,-0.020312397
"15209",75.22493,-0.013669811,-0.02030486
"15210",75.22893,0.0045565367,-0.02029697
