"","Time..s.","PPG.trace","Preprocessed.PPG"
"9919",133.28369,80.11841,208.52528
"9920",133.29712,79.906006,208.31659
"9921",133.31055,79.68871,208.09636
"9922",133.32397,79.46899,207.8669
"9923",133.3374,79.2517,207.63301
"9924",133.35083,79.0515,207.40942
"9925",133.36426,78.86595,207.19423
"9926",133.37769,78.69993,206.99277
"9927",133.39111,78.54856,206.80077
"9928",133.40454,78.41917,206.626
"9929",133.41797,78.30442,206.46185
"9930",133.4314,78.20187,206.30632
"9931",133.44482,78.10422,206.15247
"9932",133.45825,78.013885,206.00288
"9933",133.47168,77.93088,205.8578
"9934",133.4851,77.855194,205.71745
"9935",133.49854,77.78195,205.57718
"9936",133.51196,77.72091,205.44682
"9937",133.52539,77.67208,205.32677
"9938",133.53882,77.6379,205.21983
"9939",133.55225,77.61593,205.12404
"9940",133.56567,77.60372,205.03732
"9941",133.5791,77.60372,204.96243
"9942",133.59253,77.60616,204.88998
"9943",133.60596,77.60616,204.81517
"9944",133.61938,77.60128,204.73547
"9945",133.63281,77.591515,204.65074
"9946",133.64624,77.57198,204.55594
"9947",133.65967,77.54513,204.4532
"9948",133.6731,77.51827,204.34962
"9949",133.68652,77.503624,204.25742
"9950",133.69995,77.506065,204.18184
"9951",133.71338,77.55245,204.15028
"9952",133.7268,77.69405,204.2154
"9953",133.74023,77.996796,204.44608
"9954",133.75366,78.519264,204.90594
"9955",133.76709,79.290764,205.63116
"9956",133.78052,80.27711,206.59534
"9957",133.79395,81.38796,207.71486
"9958",133.80737,82.49149,208.86177
"9959",133.8208,83.455864,209.904
"9960",133.83423,84.18829,210.74443
"9961",133.84766,84.644844,211.33186
"9962",133.86108,84.83284,211.66501
"9963",133.87451,84.78645,211.76965
"9964",133.88794,84.56672,211.6995
"9965",133.90137,84.23712,211.5126
"9966",133.9148,83.85626,211.26416
"9967",133.92822,83.46563,210.99403
"9968",133.94165,83.10185,210.73856
"9969",133.95508,82.811325,210.54497
"9970",133.9685,82.61845,210.43994
"9971",133.98193,82.53788,210.44121
"9972",133.99536,82.58671,210.56935
"9973",134.00879,82.72343,210.78691
"9974",134.02222,82.85771,211.0063
"9975",134.03564,82.85283,211.09073
"9976",134.04907,82.61112,210.93817
"9977",134.0625,82.06912,210.47777
"9978",134.07593,81.23659,209.7099
"9979",134.08936,80.16968,208.68164
"9980",134.10278,78.9514,207.46866
"9981",134.11621,77.65011,206.1346
"9982",134.12964,76.30488,204.71593
"9983",134.14307,74.94011,203.23569
"9984",134.1565,73.585106,201.72256
"9985",134.16992,72.2765,200.21349
"9986",134.18335,71.05333,198.74896
"9987",134.19678,69.93759,197.35364
"9988",134.2102,68.93416,196.03575
"9989",134.22363,68.04791,194.8037
"9990",134.23706,67.27886,193.66115
"9991",134.25049,66.63676,192.6215
"9992",134.26392,66.14847,191.71562
"9993",134.27734,65.86282,190.99712
"9994",134.29077,65.831085,190.52359
"9995",134.3042,66.08011,190.32983
"9996",134.31763,66.59281,190.40755
"9997",134.33105,67.31548,190.71124
"9998",134.34448,68.172424,191.1718
"9999",134.35791,69.083084,191.71284
"10000",134.37134,69.9913,192.2799
"10001",134.38477,70.872665,192.8485
"10002",134.3982,71.71984,193.41045
"10003",134.41162,72.532845,193.96469
"10004",134.42505,73.31167,194.51016
"10005",134.43848,74.05875,195.04823
"10006",134.4519,74.77165,195.57547
"10007",134.46533,75.45525,196.09569
"10008",134.47876,76.104675,196.60309
"10009",134.49219,76.715034,197.09172
"10010",134.50562,77.28634,197.56036
"10011",134.51904,77.81857,198.0078
"10012",134.53247,78.314186,198.43524
"10013",134.5459,78.77562,198.844
"10014",134.55933,79.217514,199.24762
"10015",134.57275,79.64477,199.65042
"10016",134.58618,80.06714,200.06169
"10017",134.59961,80.50172,200.49837
"10018",134.61304,80.97536,200.98769
"10019",134.62646,81.54177,201.58458
"10020",134.6399,82.266884,202.35788
"10021",134.65332,83.209274,203.37111
"10022",134.66675,84.3885,204.65062
"10023",134.68018,85.76303,206.1623
"10024",134.6936,87.22789,207.80725
"10025",134.70703,88.636604,209.44183
"10026",134.72046,89.847565,210.92268
"10027",134.73389,90.758224,212.14108
"10028",134.74731,91.3222,213.04124
"10029",134.76074,91.54925,213.62212
"10030",134.77417,91.48821,213.922
"10031",134.7876,91.20744,214.00023
"10032",134.80103,90.7802,213.92322
"10033",134.81445,90.27238,213.75227
"10034",134.82788,89.740135,213.54105
"10035",134.84131,89.22255,213.32784
"10036",134.85474,88.73426,213.12775
"10037",134.86816,88.27039,212.93683
"10038",134.88159,87.82361,212.74849
"10039",134.89502,87.39147,212.56084
"10040",134.90845,86.976425,212.37677
"10041",134.92188,86.59312,212.21147
"10042",134.9353,86.258644,212.08304
"10043",134.94873,85.99008,212.01006
"10044",134.96216,85.79721,212.00438
"10045",134.97559,85.67269,212.06102
"10046",134.98901,85.60677,212.17238
"10047",135.00244,85.58236,212.32318
"10048",135.01587,85.57259,212.48787
"10049",135.0293,85.55062,212.64005
"10050",135.04272,85.49447,212.75735
"10051",135.05615,85.38705,212.82164
"10052",135.06958,85.22102,212.82396
"10053",135.08301,85.0013,212.7674
"10054",135.09644,84.73762,212.66
"10055",135.10986,84.44953,212.51997
"10056",135.12329,84.14923,212.35872
"10057",135.13672,83.84894,212.1881
"10058",135.15015,83.55108,212.01051
"10059",135.16357,83.26299,211.8334
"10060",135.177,82.984665,211.65704
"10061",135.19043,82.7161,211.48175
"10062",135.20386,82.4622,211.31273
"10063",135.21729,82.230255,211.15773
"10064",135.23071,82.01785,211.01503
"10065",135.24414,81.82254,210.88278
"10066",135.25757,81.64919,210.76639
"10067",135.271,81.49294,210.66168
"10068",135.28442,81.35378,210.56918
"10069",135.29785,81.22194,210.47964
"10070",135.31128,81.09743,210.39333
"10071",135.3247,80.96803,210.29823
"10072",135.33813,80.833755,210.19421
"10073",135.35156,80.69459,210.0811
"10074",135.36499,80.552986,209.96121
"10075",135.37842,80.413826,209.83934
"10076",135.39185,80.272224,209.71068
"10077",135.40527,80.130615,209.57758
"10078",135.4187,79.98901,209.44006
"10079",135.43213,79.86694,209.31766
"10080",135.44556,79.801025,209.24759
"10081",135.45898,79.852295,209.29263
"10082",135.47241,80.08667,209.5224
"10083",135.48584,80.567635,210.00607
"10084",135.49927,81.29275,210.74893
"10085",135.5127,82.2034,211.69998
"10086",135.52612,83.19951,212.76495
"10087",135.53955,84.14923,213.81467
"10088",135.55298,84.9305,214.7256
"10089",135.5664,85.46761,215.4168
"10090",135.57983,85.73861,215.85866
"10091",135.59326,85.75815,216.05753
"10092",135.60669,85.56771,216.04703
"10093",135.62012,85.22835,215.88165
"10094",135.63354,84.79622,215.61292
