"","Time..s.","PPG.trace","Preprocessed.PPG"
"23144",323.68002,80.90456,88.22192
"23145",323.69336,79.38598,86.731606
"23146",323.7067,77.642784,84.96922
"23147",323.72003,75.82147,83.07425
"23148",323.73337,74.056305,81.178505
"23149",323.7467,72.45716,79.39362
"23150",323.76004,71.09239,77.79314
"23151",323.77338,69.98886,76.41124
"23152",323.7867,69.149,75.25853
"23153",323.80005,68.55573,74.326164
"23154",323.8134,68.16998,73.58278
"23155",323.82672,67.95758,73.00069
"23156",323.84006,67.86481,72.531586
"23157",323.8534,67.85016,72.13771
"23158",323.86673,67.8819,71.789764
"23159",323.88007,67.96979,71.49896
"23160",323.8934,68.21881,71.37204
"23161",323.90674,68.93172,71.71678
"23162",323.92007,70.59922,73.0384
"23163",323.9334,73.687645,75.833046
"23164",323.94675,78.33616,80.2843
"23165",323.96008,84.242004,86.13815
"23166",323.97342,90.69718,92.72589
"23167",323.98676,96.781265,99.144264
"23168",324.0001,101.625084,104.5125
"23169",324.01343,104.70374,108.26694
"23170",324.02676,105.92447,110.25966
"23171",324.0401,105.480125,110.62546
"23172",324.05344,103.692986,109.63457
"23173",324.06677,100.929276,107.61127
"23174",324.0801,97.57229,104.90832
"23175",324.09344,93.99802,101.88318
"23176",324.10678,90.53849,98.86109
"23177",324.12012,87.43786,96.08979
"23178",324.13345,84.805984,93.69035
"23179",324.1468,82.64042,91.67497
"23180",324.16013,80.867935,89.985
"23181",324.17346,79.43969,88.58388
"23182",324.1868,78.3386,87.46528
"23183",324.20013,77.60616,86.68092
"23184",324.21347,77.29366,86.29362
"23185",324.2268,77.40841,86.32379
"23186",324.24014,77.8674,86.7018
"23187",324.25348,78.52415,87.2919
"23188",324.2668,79.19554,87.917175
"23189",324.28015,79.710686,88.40718
"23190",324.2935,79.94507,88.63252
"23191",324.30682,79.82056,88.506294
"23192",324.32016,79.30541,87.98554
"23193",324.3335,78.41428,87.07271
"23194",324.34683,77.21065,85.81952
"23195",324.36017,75.79462,84.31632
"23196",324.3735,74.28092,82.67121
"23197",324.38684,72.77455,80.98612
"23198",324.40018,71.37316,79.35894
"23199",324.4135,70.14511,77.8613
"23200",324.42685,69.12459,76.53281
"23201",324.4402,68.32624,75.3946
"23202",324.45352,67.7525,74.456055
"23203",324.46686,67.38384,73.70466
"23204",324.4802,67.20805,73.13461
"23205",324.49353,67.193405,72.720215
"23206",324.50687,67.30572,72.43232
"23207",324.5202,67.50347,72.233376
"23208",324.53354,67.74517,72.08456
"23209",324.54688,67.97711,71.93353
"23210",324.5602,68.157776,71.73848
"23211",324.57355,68.26032,71.470955
"23212",324.58688,68.29694,71.14071
"23213",324.60022,68.34089,70.81893
"23214",324.61356,68.63386,70.74755
"23215",324.6269,69.590904,71.3494
"23216",324.64023,71.71984,73.15305
"23217",324.65356,75.34539,76.51985
"23218",324.6669,80.396736,81.42574
"23219",324.68024,86.37339,87.414795
"23220",324.69357,92.474556,93.715126
"23221",324.7069,97.813995,99.4444
"23222",324.72025,101.68856,103.87565
"23223",324.73358,103.78821,106.65306
"23224",324.74692,104.16907,107.7773
"23225",324.76025,103.097275,107.460785
"23226",324.7736,100.92195,106.00725
"23227",324.78693,98.03616,103.77527
"23228",324.80026,94.83299,101.13573
"23229",324.8136,91.66888,98.43514
"23230",324.82693,88.800186,95.93111
"23231",324.84027,86.35874,93.76466
"23232",324.8536,84.351875,91.956505
"23233",324.86694,82.69657,90.437195
"23234",324.88028,81.29519,89.12008
"23235",324.89362,80.113525,87.97889
"23236",324.90695,79.1638,87.032715
"23237",324.9203,78.51682,86.359604
"23238",324.93362,78.21896,86.015396
"23239",324.94696,78.2678,86.008575
"23240",324.9603,78.57053,86.25718
"23241",324.97363,78.98802,86.63
"23242",324.98697,79.36889,86.97924
"23243",325.0003,79.588615,87.179245
"23244",325.01364,79.554436,87.13221
"23245",325.02698,79.20775,86.7716
"23246",325.0403,78.536354,86.07545
"23247",325.05365,77.56954,85.0629
"23248",325.067,76.36103,83.778435
"23249",325.08032,75.001144,82.30483
