"","Time..s.","PPG.trace","Preprocessed.PPG"
"10940",185.40625,80.448006,84.19852
"10941",185.41959,80.15015,83.91466
"10942",185.43292,79.82544,83.59464
"10943",185.44626,79.48608,83.249825
"10944",185.4596,79.14427,82.89196
"10945",185.47293,78.8098,82.53075
"10946",185.48627,78.48264,82.1664
"10947",185.4996,78.17502,81.811356
"10948",185.51294,77.89426,81.473564
"10949",185.52628,77.645226,81.15873
"10950",185.53961,77.42306,80.862976
"10951",185.55295,77.225296,80.58469
"10952",185.56628,77.04707,80.319756
"10953",185.57962,76.88838,80.06879
"10954",185.59296,76.749214,79.83238
"10955",185.6063,76.63447,79.61605
"10956",185.61963,76.53681,79.41322
"10957",185.63297,76.45869,79.226875
"10958",185.6463,76.40009,79.05762
"10959",185.65964,76.35371,78.898735
"10960",185.67297,76.314644,78.74573
"10961",185.68631,76.28535,78.601265
"10962",185.69965,76.25605,78.45589
"10963",185.71298,76.23163,78.31447
"10964",185.72632,76.207214,78.172295
"10965",185.73965,76.18768,78.03424
"10966",185.75299,76.16571,77.893135
"10967",185.76633,76.13397,77.74158
"10968",185.77966,76.09247,77.57926
"10969",185.793,76.0412,77.40588
"10970",185.80634,75.97528,77.216255
"10971",185.81967,75.90448,77.019684
"10972",185.83301,75.88739,76.87461
"10973",185.84634,76.04608,76.904785
"10974",185.85968,76.56367,77.29881
"10975",185.87302,77.57198,78.199745
"10976",185.88635,79.08324,79.635124
"10977",185.89969,80.955826,81.479065
"10978",185.91302,82.92363,83.47674
"10979",185.92636,84.66926,85.31373
"10980",185.9397,85.95102,86.7414
"10981",185.95303,86.6688,87.64515
"10982",185.96637,86.86412,88.04887
"10983",185.9797,86.65415,88.0534
"10984",185.99304,86.18051,87.7877
"10985",186.00638,85.56039,87.36071
"10986",186.01971,84.88167,86.85575
"10987",186.03305,84.2005,86.32713
"10988",186.04639,83.543755,85.80165
"10989",186.05972,82.92363,85.29227
"10990",186.07306,82.35233,84.81233
"10991",186.0864,81.864044,84.39755
"10992",186.09973,81.49294,84.0847
"10993",186.11307,81.248795,83.88721
"10994",186.1264,81.14137,83.81881
"10995",186.13974,81.1487,83.8618
"10996",186.15308,81.21217,83.961174
"10997",186.16641,81.28054,84.06742
"10998",186.17975,81.30007,84.12697
"10999",186.19308,81.248795,84.11632
"11000",186.20642,81.109634,84.01618
"11001",186.21976,80.88747,83.82869
"11002",186.2331,80.604256,83.57321
"11003",186.24643,80.27955,83.26739
"11004",186.25977,79.92798,82.92455
"11005",186.2731,79.55932,82.55364
"11006",186.28644,79.18089,82.161446
"11007",186.29977,78.802475,81.75743
"11008",186.31311,78.42893,81.346466
"11009",186.32645,78.07736,80.9458
"11010",186.33978,77.76242,80.57078
"11011",186.35312,77.486534,80.22497
"11012",186.36646,77.261925,79.921814
"11013",186.37979,77.07637,79.650696
"11014",186.39313,76.92012,79.40308
"11015",186.40646,76.7834,79.17012
"11016",186.4198,76.65888,78.94508
"11017",186.43314,76.541695,78.72349
"11018",186.44647,76.43427,78.507996
"11019",186.45981,76.33173,78.29403
"11020",186.47314,76.25117,78.09883
"11021",186.48648,76.192566,77.92308
"11022",186.49982,76.1535,77.76504
"11023",186.51315,76.12665,77.61798
"11024",186.52649,76.112,77.48229
"11025",186.53983,76.104675,77.35347
"11026",186.55316,76.09735,77.22442
"11027",186.5665,76.09003,77.09514
"11028",186.57983,76.087585,76.97051
"11029",186.59317,76.0827,76.84337
"11030",186.6065,76.070496,76.70875
"11031",186.61984,76.04364,76.5591
"11032",186.63318,76.0119,76.403725
"11033",186.64651,75.9704,76.237595
"11034",186.65985,75.93378,76.07505
"11035",186.67319,75.95087,75.96507
"11036",186.68652,76.1413,76.02897
"11037",186.69986,76.67353,76.44062
"11038",186.7132,77.67696,77.3401
"11039",186.72653,79.16136,78.75191
"11040",186.73987,80.990005,80.554344
"11041",186.7532,82.91875,82.51402
"11042",186.76654,84.63264,84.31912
"11043",186.77988,85.89487,85.72612
"11044",186.79321,86.59556,86.61102
"11045",186.80655,86.76402,86.985596
"11046",186.81989,86.51499,86.94794
"11047",186.83322,85.977875,86.61441
"11048",186.84656,85.28695,86.11029
"11049",186.8599,84.53986,85.52842
"11050",186.87323,83.80255,84.932976
"11051",186.88657,83.09941,84.34866
"11052",186.8999,82.44511,83.791214
"11053",186.91324,81.85184,83.27435
"11054",186.92657,81.356224,82.83661
"11055",186.93991,80.987564,82.51033
"11056",186.95325,80.7776,82.33123
"11057",186.96658,80.72144,82.29937
"11058",186.97992,80.780045,82.380516
"11059",186.99326,80.89479,82.51964
"11060",187.00659,80.99733,82.65014
"11061",187.01993,81.03151,82.715485
"11062",187.03326,80.972916,82.689125
"11063",187.0466,80.816666,82.56328
"11064",187.05994,80.570076,82.34221
"11065",187.07327,80.26002,82.049965
"11066",187.08661,79.906006,81.70408
"11067",187.09995,79.534904,81.33004
"11068",187.11328,79.16136,80.94196
"11069",187.12662,78.80003,80.55443
"11070",187.13995,78.46555,80.18245
"11071",187.15329,78.15549,79.82443
"11072",187.16663,77.88205,79.493355
"11073",187.17996,77.6379,79.18302
"11074",187.1933,77.420616,78.89192
"11075",187.20663,77.225296,78.616
"11076",187.21997,77.0544,78.35839
"11077",187.2333,76.90059,78.11253
"11078",187.24664,76.75899,77.87408
"11079",187.25998,76.63691,77.65072
"11080",187.27332,76.53681,77.445526
"11081",187.28665,76.456245,77.25674
"11082",187.29999,76.39521,77.08496
"11083",187.31332,76.35615,76.93325
"11084",187.32666,76.32685,76.790085
"11085",187.34,76.30732,76.65577
"11086",187.35333,76.29267,76.52573
"11087",187.36667,76.282906,76.40011
"11088",187.38,76.27314,76.274185
"11089",187.39334,76.263374,76.14796
"11090",187.40668,76.243835,76.01165
"11091",187.42001,76.2121,75.86253
"11092",187.43335,76.16327,75.695335
"11093",187.44669,76.09247,75.50464
"11094",187.46002,76.0119,75.30196
"11095",187.47336,75.96307,75.12851
"11096",187.4867,76.04608,75.085365
"11097",187.50003,76.419624,75.33535
"11098",187.51337,77.21309,76.01693
"11099",187.5267,78.45335,77.1701
"11100",187.54004,80.025635,78.69405
"11101",187.55338,81.71755,80.38677
"11102",187.56671,83.24834,81.97123
"11103",187.58005,84.37629,83.20069
"11104",187.59338,84.98909,83.95025
"11105",187.60672,85.10872,84.225784
"11106",187.62006,84.823074,84.099785
"11107",187.63339,84.263985,83.691414
"11108",187.64673,83.55108,83.111755
"11109",187.66006,82.777145,82.44879
"11110",187.6734,82.01053,81.76896
"11111",187.68674,81.28054,81.1018
"11112",187.70007,80.60914,80.47041
"11113",187.71341,80.02075,79.90106
"11114",187.72675,79.54955,79.43051
"11115",187.74008,79.23216,79.099045
"11116",187.75342,79.10277,78.945656
"11117",187.76675,79.15648,78.97133
"11118",187.78009,79.34692,79.13541
"11119",187.79343,79.61059,79.37867
"11120",187.80676,79.8645,79.620415
"11121",187.8201,80.042725,79.7944
"11122",187.83344,80.113525,79.86654
"11123",187.84677,80.07202,79.82858
"11124",187.8601,79.93042,79.68923
"11125",187.87344,79.710686,79.46732
"11126",187.88678,79.44213,79.18973
"11127",187.90012,79.151596,78.88176
