"","Time..s.","PPG.trace","Preprocessed.PPG"
"34883",475.05795,71.20714,54.63539
"34884",475.07132,71.71984,54.873318
"34885",475.08463,73.39956,56.29428
"34886",475.098,76.749214,59.43767
"34887",475.1113,81.87869,64.46556
"34888",475.12466,88.40223,71.047806
"34889",475.13797,95.516594,78.42474
"34890",475.15134,102.20126,85.59431
"34891",475.16464,107.545586,91.632416
"34892",475.178,111.03197,95.9796
"34893",475.1913,112.601814,98.519196
"34894",475.20468,112.47242,99.40861
"34895",475.218,110.96117,98.91212
"34896",475.23135,108.4123,97.33079
"34897",475.24466,105.15297,94.95934
"34898",475.25803,101.4786,92.071
"34899",475.27133,97.626,88.8896
"34900",475.2847,93.82468,85.63909
"34901",475.298,90.31144,82.55788
"34902",475.31137,87.35241,79.92108
"34903",475.32468,85.17708,77.97551
"34904",475.33804,83.92706,76.887276
"34905",475.35135,83.563286,76.64622
"34906",475.36472,83.86359,77.05787
"34907",475.37802,84.49348,77.808495
"34908",475.3914,85.10628,78.561714
"34909",475.4047,85.42367,79.03867
"34910",475.41806,85.28695,79.07144
"34911",475.43137,84.64973,78.599434
"34912",475.44473,83.54131,77.63632
"34913",475.45804,82.04471,76.25038
"34914",475.4714,80.2942,74.56377
"34915",475.4847,78.43626,72.71502
"34916",475.49808,76.58808,70.81798
"34917",475.51138,74.844894,68.96817
"34918",475.52475,73.270164,67.232346
"34919",475.53806,71.885864,65.63774
"34920",475.55142,70.68467,64.18298
"34921",475.56473,69.65438,62.86159
"34922",475.5781,68.773026,61.656937
"34923",475.5914,68.016174,60.54924
"34924",475.60477,67.371635,59.530205
"34925",475.61807,66.812546,58.576477
"34926",475.63144,66.319374,57.671196
"34927",475.64474,65.87747,56.801773
"34928",475.6581,65.50393,55.9869
"34929",475.67142,65.286644,55.316612
"34930",475.68478,65.49172,55.061897
"34931",475.6981,66.59037,55.70716
"34932",475.71146,69.13435,57.832092
"34933",475.72476,73.41421,61.772392
"34934",475.73813,79.28344,67.43582
"34935",475.75143,86.15854,74.28853
"34936",475.7648,93.12886,81.4513
"34937",475.7781,99.193405,87.926125
"34938",475.79147,103.5758,92.90831
"34939",475.80478,105.936676,96.005936
"34940",475.81815,106.322426,97.20221
"34941",475.83145,105.01625,96.71861
"34942",475.84482,102.44297,94.92709
"34943",475.85812,99.08354,92.26901
"34944",475.8715,95.34814,89.12997
"34945",475.8848,91.51263,85.774086
"34946",475.89816,87.7699,82.39113
"34947",475.91147,84.281075,79.14511
"34948",475.92484,81.23659,76.234406
"34949",475.93814,78.84642,73.88288
"34950",475.9515,77.30831,72.30872
"34951",475.9648,76.69062,71.60692
"34952",475.97818,76.86397,71.67685
"34953",475.9915,77.53536,72.250244
"34954",476.00485,78.35569,72.99355
"34955",476.01816,79.00511,73.59159
"34956",476.03152,79.259026,73.814415
"34957",476.04483,79.009995,73.54223
"34958",476.0582,78.260475,72.76177
"34959",476.0715,77.07393,71.52087
"34960",476.08487,75.56512,69.920616
"34961",476.09818,73.863434,68.080345
"34962",476.11154,72.12268,66.14783
"34963",476.12485,70.47227,64.25125
"34964",476.1382,69.00496,62.486202
"34965",476.15152,67.757385,60.895035
