"","Time..s.","PPG.trace","Preprocessed.PPG"
"44973",630.67554,77.61349,184.50116
"44974",630.68884,77.366905,184.18
"44975",630.70215,77.13985,183.87065
"44976",630.71545,76.94209,183.58351
"44977",630.72876,76.76875,183.3146
"44978",630.74207,76.612495,183.05737
"44979",630.7554,76.473335,182.81235
"44980",630.7687,76.3415,182.5703
"44981",630.782,76.21942,182.3339
"44982",630.7953,76.09979,182.09612
"44983",630.8086,75.98993,181.86436
"44984",630.8219,75.89227,181.64139
"44985",630.8352,75.83124,181.45198
"44986",630.8485,75.85809,181.34856
"44987",630.8618,76.07538,181.4364
"44988",630.8751,76.58808,181.82646
"44989",630.8884,77.45968,182.59143
"44990",630.90173,78.68284,183.7352
"44991",630.91504,80.14526,185.15646
"44992",630.92834,81.654076,186.66982
"44993",630.94165,82.99443,188.06186
"44994",630.95496,83.99786,189.15887
"44995",630.96826,84.6009,189.88684
"44996",630.98157,84.825516,190.25523
"44997",630.9949,84.771805,190.35233
"44998",631.0082,84.56184,190.29147
"44999",631.0215,84.300606,190.1728
"45000",631.0348,84.05646,190.06305
"45001",631.0481,83.8587,189.99207
"45002",631.0614,83.69268,189.94662
"45003",631.0747,83.52178,189.89113
"45004",631.088,83.31182,189.79123
"45005",631.1013,83.02861,189.61151
"45006",631.1146,82.6453,189.32285
"45007",631.1279,82.176544,188.93675
"45008",631.14124,81.65652,188.48474
"45009",631.15454,81.13893,188.01892
"45010",631.16785,80.66773,187.58331
"45011",631.18115,80.28443,187.22089
"45012",631.19446,80.008545,186.95389
"45013",631.20776,79.83276,186.77838
"45014",631.22107,79.727776,186.66817
"45015",631.2344,79.65942,186.5913
"45016",631.2477,79.586174,186.5074
"45017",631.261,79.483635,186.39192
"45018",631.2743,79.33715,186.2293
"45019",631.2876,79.13939,186.01082
"45020",631.3009,78.90013,185.74466
"45021",631.3142,78.63401,185.44417
"45022",631.3275,78.35081,185.11827
"45023",631.3408,78.0676,184.78352
"45024",631.3541,77.79416,184.44969
"45025",631.36743,77.5378,184.1244
"45026",631.38074,77.30587,183.81552
"45027",631.39404,77.09834,183.5238
"45028",631.40735,76.912796,183.24757
"45029",631.42065,76.74677,182.98508
"45030",631.43396,76.592964,182.7296
"45031",631.44727,76.44892,182.47908
"45032",631.4606,76.314644,182.23383
"45033",631.4739,76.18524,181.98926
"45034",631.4872,76.06561,181.75041
"45035",631.5005,75.95819,181.52003
"45036",631.5138,75.88251,181.31804
"45037",631.5271,75.88495,181.1918
"45038",631.5404,76.06073,181.23898
"45039",631.5537,76.50507,181.56023
"45040",631.567,77.30587,182.2518
"45041",631.5803,78.46555,183.32729
"45042",631.5936,79.89624,184.71002
"45043",631.60693,81.427025,186.23756
"45044",631.62024,82.84306,187.6982
"45045",631.63354,83.9588,188.90279
"45046",631.64685,84.67414,189.74184
"45047",631.66016,84.98909,190.20285
"45048",631.67346,84.98909,190.35876
"45049",631.68677,84.78157,190.30716
"45050",631.7001,84.49348,190.16849
"45051",631.7134,84.20538,190.02081
"45052",631.7267,83.963684,189.91054
"45053",631.74,83.76593,189.83665
"45054",631.7533,83.58526,189.77367
"45055",631.7666,83.370415,189.67087
"45056",631.7799,83.08232,189.4881
"45057",631.7932,82.69657,189.19867
"45058",631.8065,82.21805,188.80441
"45059",631.8198,81.685814,188.34149
"45060",631.8331,81.146255,187.85461
"45061",631.84644,80.65797,187.40215
"45062",631.85974,80.257576,187.02232
"45063",631.87305,79.971924,186.74472
"45064",631.88635,79.7937,186.56561
"45065",631.89966,79.70336,186.46883
"45066",631.91296,79.65942,186.4156
"45067",631.9263,79.61791,186.36345
"45068",631.9396,79.54711,186.2807
"45069",631.9529,79.42504,186.14447
"45070",631.9662,79.24193,185.94339
"45071",631.9795,79.00755,185.68532
"45072",631.9928,78.73411,185.38086
"45073",632.0061,78.44358,185.05077
"45074",632.0194,78.14328,184.70183
"45075",632.0327,77.84787,184.34839
"45076",632.046,77.576866,184.01013
"45077",632.0593,77.330284,183.68782
"45078",632.07263,77.10811,183.38222
"45079",632.08594,76.910355,183.09409
"45080",632.09924,76.734566,182.82175
"45081",632.11255,76.57343,182.55856
"45082",632.12585,76.42695,182.305
"45083",632.13916,76.28779,182.05417
"45084",632.15247,76.155945,181.80632
"45085",632.1658,76.03143,181.56168
"45086",632.1791,75.92645,181.33267
"45087",632.1924,75.87274,181.15166
"45088",632.2057,75.95331,181.10324
"45089",632.219,76.26826,181.29173
"45090",632.2323,76.91524,181.8221
"45091",632.2456,77.925995,182.73645
"45092",632.2589,79.2517,183.99734
"45093",632.2722,80.75075,185.473
"45094",632.2855,82.20828,186.95401
"45095",632.2988,83.41924,188.23398
"45096",632.31213,84.242004,189.16359
"45097",632.32544,84.63996,189.6941
"45098",632.33875,84.65461,189.85376
