"","Time..s.","PPG.trace","Preprocessed.PPG"
"46427",619.21387,85.977875,81.64995
"46428",619.2272,84.8011,80.65998
"46429",619.2405,83.756165,79.765076
"46430",619.2538,82.83574,78.96203
"46431",619.2671,82.04959,78.264496
"46432",619.2804,81.43191,77.71086
"46433",619.2937,81.01442,77.33812
"46434",619.307,80.816666,77.172066
"46435",619.3203,80.82399,77.20491
"46436",619.3336,80.990005,77.396675
"46437",619.3469,81.22926,77.66687
"46438",619.3602,81.45632,77.93234
"46439",619.37354,81.602806,78.12434
"46440",619.38684,81.61013,78.18175
"46441",619.40015,81.449,78.07093
"46442",619.41345,81.10231,77.76952
"46443",619.42676,80.59693,77.29859
"46444",619.44006,79.974365,76.69468
"46445",619.45337,79.28588,76.005394
"46446",619.4667,78.56565,75.26285
"46447",619.48,77.855194,74.50757
"46448",619.4933,77.18135,73.7667
"46449",619.5066,76.561226,73.058495
"46450",619.5199,76.016785,72.40659
"46451",619.5332,75.56512,71.83045
"46452",619.5465,75.21355,71.340294
"46453",619.5598,74.97185,70.94902
"46454",619.5731,74.83269,70.65273
"46455",619.5864,74.7863,70.44487
"46456",619.59973,74.81804,70.31368
"46457",619.61304,74.898605,70.232315
"46458",619.62634,75.00603,70.18032
"46459",619.63965,75.11101,70.12924
"46460",619.65295,75.20378,70.06924
"46461",619.66626,75.26238,69.97796
"46462",619.67957,75.27703,69.84456
"46463",619.6929,75.24773,69.66766
"46464",619.7062,75.17204,69.443474
"46465",619.7195,75.10368,69.22424
"46466",619.7328,75.191574,69.15913
"46467",619.7461,75.716484,69.533775
"46468",619.7594,76.95674,70.640175
"46469",619.7727,79.01732,72.60565
"46470",619.786,81.78104,75.33866
"46471",619.7993,84.91829,78.53157
"46472",619.8126,87.97009,81.73707
"46473",619.8259,90.48234,84.49838
"46474",619.83923,92.18402,86.52764
"46475",619.85254,93.019,87.74337
"46476",619.86584,93.08003,88.21125
"46477",619.87915,92.51362,88.05359
"46478",619.89246,91.493095,87.42412
"46479",619.90576,90.1918,86.48199
"46480",619.91907,88.78554,85.39422
"46481",619.9324,87.40612,84.28935
"46482",619.9457,86.13901,83.25368
"46483",619.959,85.01106,82.31757
"46484",619.9723,84.02472,81.48782
"46485",619.9856,83.17021,80.75909
"46486",619.9989,82.45731,80.145256
"46487",620.0122,81.91043,79.67516
"46488",620.0255,81.549095,79.37353
"46489",620.0388,81.38308,79.25592
"46490",620.0521,81.3904,79.306465
"46491",620.0654,81.50027,79.45978
"46492",620.07874,81.63943,79.64582
"46493",620.09204,81.73464,79.79227
"46494",620.10535,81.72732,79.83915
"46495",620.11865,81.58816,79.75397
"46496",620.13196,81.29763,79.51307
"46497",620.14526,80.85817,79.11416
"46498",620.15857,80.29664,78.579445
"46499",620.1719,79.64477,77.936844
"46500",620.1852,78.94408,77.22505
"46501",620.1985,78.23117,76.47915
"46502",620.2118,77.53292,75.725624
"46503",620.2251,76.876175,74.99178
"46504",620.2384,76.28535,74.30334
"46505",620.2517,75.772644,73.67455
"46506",620.265,75.35027,73.12008
"46507",620.2783,75.02556,72.65006
"46508",620.2916,74.79118,72.26024
"46509",620.30493,74.632484,71.93877
"46510",620.31824,74.54459,71.68314
"46511",620.33154,74.510414,71.478485
"46512",620.34485,74.5153,71.31182
"46513",620.35815,74.54948,71.17461
"46514",620.37146,74.60319,71.05799
"46515",620.38477,74.6569,70.943054
"46516",620.3981,74.703285,70.82247
"46517",620.4114,74.73502,70.68869
"46518",620.4247,74.75212,70.54126
"46519",620.438,74.74235,70.36749
"46520",620.4513,74.703285,70.16413
"46521",620.4646,74.62272,69.918045
"46522",620.4779,74.49088,69.61817
"46523",620.4912,74.29801,69.25314
"46524",620.5045,74.06607,68.84302
"46525",620.5178,73.85855,68.450066
"46526",620.5311,73.85855,68.25815
"46527",620.54443,74.36637,68.57405
"46528",620.55774,75.67742,69.70905
"46529",620.57104,77.8967,71.79325
"46530",620.58435,80.87038,74.7012
"46531",620.59766,84.227356,78.08538
"46532",620.61096,87.45739,81.44752
"46533",620.62427,90.0795,84.30267
"46534",620.6376,91.80316,86.341324
"46535",620.6509,92.59174,87.49876
"46536",620.6642,92.56489,87.865395
"46537",620.6775,91.88617,87.57933
"46538",620.6908,90.74601,86.810616
"46539",620.7041,89.33242,85.73284
"46540",620.7174,87.82361,84.51567
"46541",620.7307,86.34409,83.28064
"46542",620.744,84.981766,82.11656
"46543",620.7573,83.775696,81.06617
"46544",620.7706,82.720985,80.12945
"46545",620.78394,81.8201,79.31359
"46546",620.79724,81.08034,78.63071
"46547",620.81055,80.52857,78.1127
"46548",620.82385,80.19409,77.79474
"46549",620.83716,80.07202,77.678734
"46550",620.85046,80.13306,77.74202
"46551",620.8638,80.306404,77.919525
"46552",620.8771,80.51148,78.13418
"46553",620.8904,80.66041,78.29909
"46554",620.9037,80.69703,78.356346
"46555",620.917,80.57984,78.26094
"46556",620.9303,80.29908,77.9983
"46557",620.9436,79.869385,77.57795
"46558",620.9569,79.31762,77.0221
"46559",620.9702,78.6804,76.363556
"46560",620.9835,78.00412,75.64604
"46561",620.9968,77.31808,74.89763
"46562",621.01013,76.64912,74.14486
"46563",621.02344,76.019226,73.410255
"46564",621.03674,75.46014,72.72677
"46565",621.05005,74.97673,72.101494
"46566",621.06335,74.58366,71.551445
"46567",621.07666,74.28336,71.081894
"46568",621.08997,74.075836,70.695724
"46569",621.1033,73.95621,70.39097
"46570",621.1166,73.90982,70.155716
"46571",621.1299,73.919586,69.97517
"46572",621.1432,73.9733,69.83887
"46573",621.1565,74.06363,69.74087
"46574",621.1698,74.175934,69.66766
"46575",621.1831,74.29801,69.60774
"46576",621.1964,74.41764,69.54919
"46577",621.2097,74.52262,69.47972
"46578",621.223,74.60563,69.39156
"46579",621.2363,74.66178,69.279144
"46580",621.24963,74.683754,69.1343
"46581",621.26294,74.65446,68.93887
"46582",621.27625,74.55924,68.67661
"46583",621.28955,74.3859,68.33325
"46584",621.30286,74.13443,67.90634
"46585",621.31616,73.831696,67.42031
"46586",621.32947,73.53872,66.93458
"46587",621.3428,73.39468,66.58862
"46588",621.3561,73.66567,66.653206
"46589",621.3694,74.652016,67.441605
"46590",621.3827,76.54902,69.171486
"46591",621.396,79.29809,71.81271
"46592",621.4093,82.598915,75.091606
