"","Time..s.","PPG.trace","Preprocessed.PPG"
"1624",43.564865,98.14114,102.47186
"1625",43.5782,95.58495,100.48258
"1626",43.59153,93.31197,98.69663
"1627",43.604866,91.25384,97.0545
"1628",43.618202,89.31533,95.467674
"1629",43.63153,87.44274,93.88619
"1630",43.644867,85.660484,92.33652
"1631",43.658203,84.068665,90.921585
"1632",43.67154,82.794235,89.7743
"1633",43.684875,81.934845,89.00223
"1634",43.698204,81.51003,88.63788
"1635",43.71154,81.45876,88.6338
"1636",43.724876,81.64675,88.86737
"1637",43.738205,81.92264,89.19472
"1638",43.75154,82.142365,89.474525
"1639",43.764877,82.20584,89.60495
"1640",43.778214,82.04471,89.51275
"1641",43.79155,81.634544,89.16648
"1642",43.80488,81.004654,88.58767
"1643",43.818214,80.19653,87.81094
"1644",43.83155,79.26635,86.8869
"1645",43.84488,78.27512,85.87275
"1646",43.858215,77.26681,84.81053
"1647",43.87155,76.27802,83.736336
"1648",43.884888,75.33074,82.672745
"1649",43.898224,74.444496,81.64059
"1650",43.911552,73.62173,80.64421
"1651",43.92489,72.87465,79.697815
"1652",43.938225,72.20569,78.80619
"1653",43.951553,71.62707,77.98399
"1654",43.96489,71.13878,77.234055
"1655",43.978226,70.750595,76.568954
"1656",43.99156,70.46494,75.99426
"1657",44.004898,70.27207,75.50342
"1658",44.018227,70.15976,75.087105
"1659",44.031563,70.118256,74.73809
"1660",44.0449,70.135345,74.44637
"1661",44.058228,70.19394,74.19669
"1662",44.071564,70.28916,73.98547
"1663",44.0849,70.416115,73.80896
"1664",44.098236,70.57481,73.66815
"1665",44.111572,70.75792,73.556725
"1666",44.1249,70.958115,73.46811
"1667",44.138237,71.165634,73.39307
"1668",44.151573,71.360954,73.31232
"1669",44.1649,71.536736,73.218124
"1670",44.178238,71.67101,73.08792
"1671",44.191574,71.74914,72.90576
"1672",44.20491,71.76135,72.66014
"1673",44.218246,71.7174,72.358734
"1674",44.231575,71.62707,72.00957
"1675",44.24491,71.51476,71.635605
"1676",44.258247,71.468376,71.32405
"1677",44.271576,71.707634,71.29669
"1678",44.284912,72.65736,71.987274
"1679",44.29825,74.79118,73.89165
"1680",44.311584,78.41428,77.351974
"1681",44.32492,83.46807,82.35621
"1682",44.33825,89.515526,88.51204
"1683",44.351585,95.79004,95.083916
"1684",44.36492,101.43221,101.21953
"1685",44.37825,105.75601,106.21308
"1686",44.391586,108.436714,109.698654
"1687",44.404922,109.467,111.61759
"1688",44.41826,109.05684,112.12827
"1689",44.431595,107.543144,111.522606
"1690",44.444923,105.31655,110.15674
"1691",44.45826,102.767685,108.39902
"1692",44.471596,100.209045,106.551865
"1693",44.484924,97.84329,104.81764
"1694",44.49826,95.746086,103.27804
"1695",44.511597,93.875946,101.89996
"1696",44.524933,92.120544,100.578186
"1697",44.53827,90.36271,99.19912
"1698",44.551598,88.53651,97.696754
"1699",44.564934,86.661476,96.088486
"1700",44.57827,84.857254,94.49243
"1701",44.5916,83.284966,93.07193
"1702",44.604935,82.08133,91.97095
"1703",44.61827,81.307396,91.262054
"1704",44.631607,80.938736,90.93425
"1705",44.644943,80.87038,90.895226
"1706",44.65827,80.955826,91.00787
"1707",44.671608,81.04616,91.128075
"1708",44.684944,81.02174,91.13635
"1709",44.698273,80.80446,90.951
"1710",44.71161,80.36988,90.54156
"1711",44.724945,79.73022,89.91345
"1712",44.73828,78.91722,89.092026
"1713",44.751617,77.98703,88.128
"1714",44.764946,76.99336,87.07143
"1715",44.778282,75.97772,85.96183
"1716",44.79162,74.986496,84.84491
"1717",44.804947,74.04898,83.750725
"1718",44.818283,73.19203,82.70781
"1719",44.83162,72.43275,81.73578
"1720",44.844955,71.783325,80.849884
"1721",44.85829,71.23888,80.04866
"1722",44.87162,70.7921,79.328094
"1723",44.884956,70.435646,78.6839
"1724",44.898293,70.16464,78.114006
"1725",44.91162,69.96445,77.60645
"1726",44.924957,69.839935,77.16833
"1727",44.938293,69.78378,76.79467
"1728",44.95163,69.79355,76.485176
"1729",44.964966,69.85214,76.224815
"1730",44.978294,69.9498,76.00535
"1731",44.99163,70.07187,75.81335
"1732",45.004967,70.203705,75.634926
"1733",45.018295,70.328224,75.45331
"1734",45.03163,70.433205,75.25604
"1735",45.044968,70.50645,75.03032
"1736",45.058304,70.538185,74.76538
"1737",45.07164,70.52354,74.45505
"1738",45.08497,70.47227,74.107635
"1739",45.098305,70.40635,73.74397
"1740",45.11164,70.381935,73.419754
"1741",45.12497,70.572365,73.309616
"1742",45.138306,71.35119,73.79382
"1743",45.15164,73.17738,75.34975
"1744",45.164978,76.39765,78.35681
"1745",45.178314,81.03151,82.8781
"1746",45.191643,86.71763,88.59645
"1747",45.20498,92.76021,94.84895
"1748",45.218315,98.32914,100.81664
"1749",45.231644,102.7042,105.76449
"1750",45.24498,105.50942,109.27922
"1751",45.258316,106.71549,111.282455
"1752",45.271652,106.53971,111.941536
"1753",45.28499,105.31899,111.550186
"1754",45.298317,103.448845,110.47125
"1755",45.311653,101.30526,109.06044
