"","Time..s.","PPG.trace","Preprocessed.PPG"
"688",28.969421,78.30686,79.51967
"689",28.982788,78.12131,79.281204
"690",28.996094,77.94797,79.04916
"691",29.00946,77.786835,78.8239
"692",29.022766,77.63302,78.60092
"693",29.036133,77.49142,78.38535
"694",29.049438,77.36202,78.17757
"695",29.062744,77.242386,77.975494
"696",29.07611,77.13252,77.77946
"697",29.089417,77.02998,77.58731
"698",29.102783,76.93721,77.401726
"699",29.116089,76.84932,77.218124
"700",29.129456,76.76875,77.0391
"701",29.142761,76.70283,76.8722
"702",29.156128,76.654,76.72034
"703",29.169434,76.612495,76.57427
"704",29.1828,76.58564,76.44156
"705",29.196106,76.561226,76.31045
"706",29.209412,76.541695,76.18346
"707",29.222778,76.524605,76.0583
"708",29.236084,76.50507,75.93016
"709",29.24945,76.48798,75.803856
"710",29.262756,76.47578,75.6819
"711",29.276123,76.46357,75.55956
"712",29.289429,76.453804,75.439285
"713",29.302795,76.46601,75.340675
"714",29.316101,76.53437,75.2986
"715",29.329468,76.7248,75.38073
"716",29.342773,77.12276,75.67634
"717",29.35608,77.77951,76.24318
"718",29.369446,78.68772,77.082
"719",29.382751,79.781494,78.134766
"720",29.396118,80.938736,79.28518
"721",29.409424,82.01785,80.39363
"722",29.42279,82.90898,81.34782
"723",29.436096,83.56573,82.09547
"724",29.449463,84.00275,82.64391
"725",29.462769,84.27131,83.03756
"726",29.476135,84.42756,83.327286
"727",29.48944,84.52033,83.55842
"728",29.502747,84.57404,83.75339
"729",29.516113,84.58869,83.91097
"730",29.529419,84.56184,84.02751
"731",29.542786,84.48371,84.09194
"732",29.556091,84.33967,84.08801
"733",29.569458,84.11749,84.00145
"734",29.582764,83.82208,83.83471
"735",29.59613,83.46563,83.597694
"736",29.609436,83.06523,83.305595
"737",29.622803,82.66239,82.99854
"738",29.636108,82.28153,82.70088
"739",29.649414,81.94705,82.4377
"740",29.66278,81.66628,82.21777
"741",29.676086,81.43191,82.03547
"742",29.689453,81.22926,81.87757
"743",29.702759,81.041275,81.728
"744",29.716125,80.85573,81.57499
"745",29.729431,80.655525,81.40153
"746",29.742798,80.4358,81.202286
"747",29.756104,80.19653,80.97664
"748",29.76947,79.954834,80.74108
"749",29.782776,79.710686,80.49552
"750",29.796082,79.47875,80.25455
"751",29.809448,79.259026,80.01853
"752",29.822754,79.05638,79.79273
"753",29.83612,78.86839,79.57526
"754",29.849426,78.68772,79.35922
"755",29.862793,78.5095,79.13999
"756",29.876099,78.35081,78.93472
"757",29.889465,78.21652,78.7489
"758",29.902771,78.099335,78.57598
"759",29.916077,78.00412,78.42137
"760",29.929443,77.92111,78.27599
"761",29.942749,77.84543,78.135345
"762",29.956116,77.76486,77.98745
"763",29.969421,77.68673,77.83947
"764",29.982788,77.61593,77.69638
"765",29.996094,77.55001,77.55596
"766",30.00946,77.49142,77.42081
"767",30.022766,77.44259,77.29359
"768",30.036133,77.3962,77.16728
"769",30.049438,77.36446,77.05418
"770",30.062744,77.332726,76.94008
"771",30.07611,77.30587,76.82987
"772",30.089417,77.279015,76.71883
"773",30.102783,77.25216,76.60694
"774",30.116089,77.21797,76.486885
"775",30.129456,77.18623,76.36821
"776",30.142761,77.15938,76.253426
"777",30.156128,77.134964,76.14024
"778",30.169434,77.11299,76.02874
"779",30.1828,77.09346,75.91899
"780",30.196106,77.07637,75.81107
"781",30.209412,77.06416,75.707504
"782",30.222778,77.05684,75.60844
"783",30.236084,77.05684,75.516464
"784",30.24945,77.06172,75.429375
"785",30.262756,77.07393,75.34976
"786",30.276123,77.083694,75.26809
"787",30.289429,77.09834,75.191605
"788",30.302795,77.11299,75.11558
"789",30.316101,77.13008,75.04245
"790",30.329468,77.14961,74.9723
"791",30.342773,77.16914,74.902756
"792",30.35608,77.18379,74.82894
"793",30.369446,77.19844,74.755585
"794",30.382751,77.21797,74.68757
"795",30.396118,77.24483,74.62749
"796",30.409424,77.279015,74.57558
"797",30.42279,77.31808,74.52961
"798",30.436096,77.35958,74.487305
"799",30.449463,77.401085,74.4463
"800",30.462769,77.437706,74.4017
"801",30.476135,77.47677,74.360695
"802",30.48944,77.51827,74.32335
"803",30.502747,77.56466,74.29218
"804",30.516113,77.61349,74.26491
"805",30.529419,77.6672,74.24404
"806",30.542786,77.72091,74.22485
"807",30.556091,77.769745,74.20247
"808",30.569458,77.81125,74.17428
"809",30.582764,77.857635,74.15227
"810",30.59613,77.94797,74.17565
"811",30.609436,78.15793,74.32149
"812",30.622742,78.59251,74.6985
"813",30.636108,79.31518,75.37719
"814",30.649414,80.3357,76.37631
"815",30.66278,81.58572,77.63682
"816",30.676086,82.913864,79.01452
"817",30.689453,84.13458,80.326294
"818",30.702759,85.11116,81.432076
"819",30.716125,85.76547,82.24611
"820",30.729431,86.11215,82.77296
"821",30.742798,86.21713,83.06894
"822",30.756104,86.170746,83.216835
"823",30.76941,86.05112,83.29004
"824",30.782776,85.91196,83.33997
"825",30.796082,85.767914,83.38068
"826",30.809448,85.62142,83.41443
"827",30.822754,85.452965,83.42164
"828",30.83612,85.25033,83.389404
"829",30.849426,84.996414,83.29956
"830",30.862793,84.69123,83.15051
"831",30.876099,84.349434,82.955315
"832",30.889465,83.9881,82.7299
"833",30.902771,83.63897,82.505394
"834",30.916077,83.32403,82.30417
"835",30.929443,83.05791,82.14192
"836",30.942749,82.83818,82.01775
"837",30.956116,82.65507,81.92333
"838",30.969421,82.48905,81.84029
"839",30.982788,82.32548,81.75449
"840",30.996094,82.16434,81.66602
"841",31.00946,81.99588,81.5652
"842",31.022766,81.81766,81.44935
"843",31.036133,81.634544,81.32304
"844",31.049438,81.444115,81.183685
"845",31.062744,81.24391,81.02861
"846",31.07611,81.03395,80.85752
"847",31.089417,80.82399,80.67987
"848",31.102783,80.618904,80.500534
"849",31.116089,80.42359,80.32456
"850",31.129456,80.24292,80.15713
"851",31.142761,80.07202,79.99382
"852",31.156128,79.91089,79.83494
"853",31.169434,79.75464,79.6759
"854",31.1828,79.60815,79.52174
"855",31.196106,79.466545,79.3679
"856",31.209412,79.32983,79.21451
"857",31.222778,79.19798,79.06172
"858",31.236084,79.08324,78.92191
"859",31.24945,78.975815,78.78584
"860",31.262756,78.88304,78.661064
"861",31.276123,78.80492,78.548035
"862",31.289429,78.73167,78.43744
"863",31.302795,78.660866,78.327
"864",31.316101,78.59251,78.2168
