"","Time..s.","PPG.trace","Preprocessed.PPG"
"38982",518.82776,72.41566,106.425316
"38983",518.84106,71.92493,105.69757
"38984",518.8544,71.519646,105.03995
"38985",518.8677,71.18761,104.4429
"38986",518.881,70.91905,103.89896
"38987",518.8943,70.70664,103.40277
"38988",518.9076,70.57725,102.982956
"38989",518.9209,70.62119,102.73244
"38990",518.9342,71.03624,102.85439
"38991",518.9475,72.0885,103.62654
"38992",518.9608,74.002594,105.293396
"38993",518.9741,76.822464,107.92585
"38994",518.9874,80.39918,111.40327
"38995",519.00073,84.37385,115.39041
"38996",519.01404,88.28748,119.44073
"38997",519.02734,91.70794,123.12016
"38998",519.04065,94.35203,126.13013
"38999",519.05396,96.09277,128.31937
"39000",519.06726,96.917984,129.64748
"39001",519.08057,96.87892,130.1371
"39002",519.0939,96.0708,129.85645
"39003",519.1072,94.61082,128.89868
"39004",519.1205,92.64301,127.38747
"39005",519.1338,90.304115,125.443665
"39006",519.1471,87.71374,123.17529
"39007",519.1604,84.981766,120.68437
"39008",519.1737,82.24002,118.098305
"39009",519.187,79.639885,115.56817
"39010",519.2003,77.37667,113.2937
"39011",519.2136,75.63592,111.47097
"39012",519.2269,74.5568,110.25548
"39013",519.24023,74.18082,109.7094
"39014",519.25354,74.43473,109.78146
"39015",519.26685,75.159836,110.33266
"39016",519.28015,76.14862,111.17019
"39017",519.29346,77.205765,112.10698
"39018",519.30676,78.16525,112.97915
"39019",519.32007,78.92943,113.68599
"39020",519.3334,79.43481,114.15791
"39021",519.3467,79.66186,114.3673
"39022",519.36,79.61791,114.31279
"39023",519.3733,79.33227,114.015205
"39024",519.3866,78.836655,113.498726
"39025",519.3999,78.167694,112.79341
"39026",519.4132,77.37179,111.94025
"39027",519.4265,76.50263,110.98896
"39028",519.4398,75.60418,109.98122
"39029",519.4531,74.72526,108.96493
"39030",519.46643,73.89517,107.97001
"39031",519.47974,73.13344,107.0175
"39032",519.49304,72.447395,106.11688
"39033",519.50635,71.84436,105.27783
"39034",519.51965,71.34142,104.520035
"39035",519.53296,70.98253,103.890564
"39036",519.54626,70.87511,103.50134
"39037",519.5596,71.23399,103.57507
"39038",519.5729,72.30335,104.3705
"39039",519.5862,74.24429,106.07092
"39040",519.5995,77.04219,108.68896
"39041",519.6128,80.49683,112.05117
"39042",519.6261,84.23224,115.8021
"39043",519.6394,87.80896,119.51108
"39044",519.6527,90.84123,122.787384
"39045",519.666,93.10445,125.38939
"39046",519.6793,94.51072,127.20518
"39047",519.6926,95.0576,128.20552
"39048",519.70593,94.801254,128.41972
"39049",519.71924,93.84421,127.92522
"39050",519.73254,92.301216,126.81486
"39051",519.74585,90.301674,125.19973
"39052",519.75916,87.955444,123.17543
"39053",519.77246,85.36996,120.83855
"39054",519.78577,82.66483,118.30123
"39055",519.7991,79.97925,115.69892
"39056",519.8124,77.51339,113.232414
"39057",519.8257,75.474785,111.116104
"39058",519.839,74.05875,109.558655
"39059",519.8523,73.36294,108.677185
"39060",519.8656,73.375145,108.48199
"39061",519.8789,73.968414,108.86823
"39062",519.8922,74.93767,109.649
"39063",519.9055,76.068054,110.62119
"39064",519.9188,77.171585,111.60185
"39065",519.9321,78.11398,112.455864
"39066",519.94543,78.80736,113.0903
"39067",519.95874,79.219955,113.46563
"39068",519.97205,79.35424,113.57554
"39069",519.98535,79.22972,113.43084
"39070",519.99866,78.88304,113.06009
"39071",520.01196,78.35325,112.49539
"39072",520.02527,77.68673,111.77741
"39073",520.0386,76.927444,110.94584
"39074",520.0519,76.11932,110.0417
"39075",520.0652,75.301445,109.102554
"39076",520.0785,74.50065,108.15493
"39077",520.0918,73.741356,107.223785
"39078",520.1051,73.03822,106.32507
"39079",520.1184,72.4181,105.4874
"39080",520.1317,71.94934,104.78171
"39081",520.145,71.79309,104.37387
"39082",520.1583,72.215454,104.539764
"39083",520.17163,73.494774,105.57582
"39084",520.18494,75.78241,107.66017
"39085",520.19824,79.01732,110.76328
"39086",520.21155,82.92363,114.638885
"39087",520.22485,87.061874,118.86849
"39088",520.23816,90.94377,122.97107
"39089",520.25146,94.17868,126.54797
"39090",520.2648,96.55665,129.36902
"39091",520.2781,97.99954,131.32932
"39092",520.2914,98.51957,132.41183
"39093",520.3047,98.18265,132.65366
"39094",520.318,97.1133,132.15251
"39095",520.3313,95.46044,131.03445
"39096",520.3446,93.37789,129.43504
"39097",520.3579,91.002365,127.47758
"39098",520.3712,88.446175,125.26521
"39099",520.3845,85.8143,122.89728
"39100",520.3978,83.2166,120.48127
"39101",520.41113,80.8069,118.17209
"39102",520.42444,78.751205,116.14161
"39103",520.43774,77.208206,114.559586
"39104",520.45105,76.265816,113.52995
"39105",520.46436,75.931335,113.07878
"39106",520.47766,76.11932,113.139626
"39107",520.49097,76.66865,113.56768
"39108",520.5043,77.40597,114.2009
"39109",520.5176,78.167694,114.88156
"39110",520.5309,78.82689,115.4835
"39111",520.5442,79.29565,115.915596
"39112",520.5575,79.52514,116.12308
"39113",520.5708,79.50805,116.09115
"39114",520.5841,79.25414,115.82187
"39115",520.5974,78.79759,115.34201
"39116",520.6107,78.18234,114.689186
"39117",520.624,77.44503,113.89507
"39118",520.6373,76.629585,112.99979
"39119",520.65063,75.76776,112.03264
"39120",520.66394,74.89128,111.0239
"39121",520.67725,74.02701,109.999985
"39122",520.69055,73.20668,108.993004
"39123",520.70386,72.46693,108.04096
"39124",520.71716,71.922485,107.26111
"39125",520.73047,71.79553,106.88173
"39126",520.7438,72.38392,107.21373
"39127",520.7571,73.94644,108.53825
"39128",520.7704,76.58076,110.9834
"39129",520.7837,80.1355,114.43129
"39130",520.797,84.2591,118.55913
"39131",520.8103,88.45594,122.88906
"39132",520.8236,92.2475,126.94487
"39133",520.8369,95.28222,130.36232
"39134",520.8502,97.38674,132.94441
"39135",520.8635,98.512245,134.61325
"39136",520.87683,98.70023,135.37975
"39137",520.89014,98.06058,135.32448
"39138",520.90344,96.74952,134.57782
"39139",520.91675,94.95262,133.30435
"39140",520.93005,92.8481,131.6671
"39141",520.94336,90.57023,129.79073
"39142",520.95667,88.21423,127.76505
"39143",520.97,85.841156,125.64867
"39144",520.9833,83.52422,123.51427
"39145",520.9966,81.358665,121.45884
"39146",521.0099,79.4641,119.606735
"39147",521.0232,77.95529,118.08118
"39148",521.0365,76.92012,116.98211
"39149",521.0498,76.36103,116.326775
"39150",521.0631,76.224304,116.07633
"39151",521.0764,76.39521,116.12925
"39152",521.0897,76.74433,116.36572
"39153",521.103,77.14717,116.666824
"39154",521.11633,77.49142,116.92192
"39155",521.12964,77.70138,117.05349
"39156",521.14294,77.72579,117.00607
"39157",521.15625,77.54513,116.75434
"39158",521.16956,77.16914,116.30164
"39159",521.18286,76.627144,115.67118
"39160",521.19617,75.95331,114.891945
"39161",521.2095,75.18913,114.00131
"39162",521.2228,74.36393,113.02577
"39163",521.2361,73.50698,111.9927
"39164",521.2494,72.64515,110.92796
"39165",521.2627,71.800415,109.85339
"39166",521.276,71.01427,108.811005
"39167",521.2893,70.37461,107.89055
"39168",521.3026,70.07187,107.28701
"39169",521.3159,70.37705,107.28194
"39170",521.3292,71.568474,108.17264
"39171",521.3425,73.795074,110.13576
"39172",521.35583,76.998245,113.14503
"39173",521.36914,80.88991,116.94289
"39174",521.38245,85.01106,121.09185
"39175",521.39575,88.86366,125.10104
"39176",521.40906,92.0473,128.56168
"39177",521.42236,94.32517,131.21602
"39178",521.43567,95.63378,132.97229
"39179",521.449,96,133.82706
"39180",521.4623,95.54101,133.86807
"39181",521.4756,94.42527,133.23799
"39182",521.4889,92.84566,132.10916
"39183",521.5022,90.97063,130.63556
"39184",521.5155,88.93935,128.94711
"39185",521.5288,86.83238,127.11951
"39186",521.5421,84.70344,125.20407
"39187",521.5554,82.581825,123.22944
"39188",521.5687,80.52613,121.254425
"39189",521.58203,78.626686,119.37142
"39190",521.59534,76.98848,117.6903
"39191",521.60864,75.70916,116.31687
"39192",521.62195,74.83757,115.311195
"39193",521.63525,74.36393,114.67623
"39194",521.64856,74.2272,114.36338
"39195",521.66187,74.33219,114.28797
"39196",521.6752,74.564125,114.34279
"39197",521.6885,74.813156,114.42195
"39198",521.7018,74.99626,114.44297
"39199",521.7151,75.04753,114.337875
"39200",521.7284,74.93523,114.07081
"39201",521.7417,74.6569,113.63421
"39202",521.755,74.2272,113.037544
"39203",521.7683,73.67544,112.30538
"39204",521.7816,73.03334,111.465645
"39205",521.7949,72.33509,110.54969
"39206",521.8082,71.61486,109.589935
"39207",521.82153,70.89708,108.61012
"39208",521.83484,70.19882,107.627396
"39209",521.84814,69.542076,106.66436
"39210",521.86145,68.93416,105.72963
"39211",521.87476,68.404366,104.85403
"39212",521.88806,68.016174,104.10347
"39213",521.90137,67.9234,103.6362
"39214",521.9147,68.37751,103.71291
"39215",521.928,69.63973,104.61193
"39216",521.9413,71.86633,106.51477
"39217",521.9546,75.003586,109.39784
"39218",521.9679,78.785385,113.023506
"39219",521.9812,82.78447,116.984634
"39220",521.9945,86.52476,120.811935
"39221",522.0078,89.61318,124.104256
"39222",522.0211,91.83002,126.621506
"39223",522.0344,93.10933,128.27051
"39224",522.0477,93.487755,129.0586
"39225",522.06104,93.084915,129.07724
"39226",522.07434,92.069275,128.4705
"39227",522.08765,90.62394,127.402336
"39228",522.10095,88.92226,126.03265
"39229",522.11426,87.09361,124.482834
"39230",522.12756,85.20882,122.81971
"39231",522.14087,83.30938,121.083046
"39232",522.1542,81.42458,119.30167
"39233",522.1675,79.61547,117.53707
"39234",522.1808,77.95285,115.862434
"39235",522.1941,76.524605,114.37022
"39236",522.2074,75.41619,113.1532
"39237",522.2207,74.66422,112.25799
"39238",522.234,74.26627,111.6933
"39239",522.2473,74.161285,111.409134
"39240",522.2606,74.27116,111.33655
"39241",522.2739,74.493324,111.37969
"39242",522.28723,74.73991,111.45419
"39243",522.30054,74.92302,111.47293
"39244",522.31384,74.98894,111.380196
"39245",522.32715,74.90837,111.143036
"39246",522.34045,74.67155,110.7471
"39247",522.35376,74.285805,110.19485
"39248",522.36707,73.780426,109.5109
"39249",522.3804,73.18471,108.720825
"39250",522.3937,72.54017,107.86331
"39251",522.407,71.88342,106.97345
"39252",522.4203,71.2462,106.08258
"39253",522.4336,70.65537,105.2182
"39254",522.4469,70.12802,104.39883
"39255",522.4602,69.678795,103.6411
"39256",522.4735,69.31014,102.949905
"39257",522.4868,69.02693,102.332634
"39258",522.5001,68.81209,101.77488
"39259",522.5134,68.65339,101.266556
"39260",522.52673,68.55085,100.80943
"39261",522.54004,68.52888,100.42967
"39262",522.55334,68.697334,100.239655
"39263",522.56665,69.263756,100.452866
"39264",522.57996,70.47715,101.33075
"39265",522.59326,72.50843,103.06444
"39266",522.60657,75.3576,105.67949
"39267",522.6199,78.82445,109.00127
"39268",522.6332,82.55009,112.69017
"39269",522.6465,86.09262,116.31239
"39270",522.6598,89.0663,119.47646
"39271",522.6731,91.24895,121.94243
"39272",522.6864,92.560005,123.60502
"39273",522.6997,93.02144,124.458954
"39274",522.713,92.73579,124.58022
"39275",522.7263,91.85443,124.09686
"39276",522.7396,90.54337,123.15626
"39277",522.7529,88.973526,121.91589
"39278",522.76624,87.274284,120.49707
"39279",522.77954,85.53109,118.9812
"39280",522.79285,83.79767,117.42062
"39281",522.80615,82.10574,115.847374
"39282",522.81946,80.49683,114.30427
"39283",522.83276,79.03685,112.85981
"39284",522.84607,77.80148,111.594345
"39285",522.8594,76.859085,110.583244
"39286",522.8727,76.243835,109.86984
"39287",522.886,75.95087,109.459496
"39288",522.8993,75.91669,109.29878
"39289",522.9126,76.07294,109.32743
"39290",522.9259,76.32197,109.45374
"39291",522.9392,76.58076,109.597595
"39292",522.9525,76.77608,109.686066
"39293",522.9658,76.85176,109.661
"39294",522.9791,76.78096,109.49182
"39295",522.99243,76.55634,109.16661
"39296",523.00574,76.18524,108.6879
"39297",523.01904,75.68963,108.073074
"39298",523.03235,75.11101,107.35976
"39299",523.04565,74.47379,106.56976
"39300",523.05896,73.814606,105.737885
"39301",523.07227,73.162735,104.89272
"39302",523.0856,72.549934,104.06626
"39303",523.0989,71.993286,103.276794
"39304",523.1122,71.50988,102.54318
"39305",523.1255,71.12169,101.88968
"39306",523.1388,70.8336,101.32414
"39307",523.1521,70.63828,100.84238
"39308",523.1654,70.53086,100.4424
"39309",523.1787,70.49668,100.112305
"39310",523.192,70.518654,99.837296
"39311",523.2053,70.572365,99.59471
"39312",523.2186,70.64561,99.37334
"39313",523.23193,70.728615,99.16402
"39314",523.24524,70.84581,98.99148
"39315",523.25854,71.09972,98.95932
