"","Time..s.","PPG.trace","Preprocessed.PPG"
"3697",49.303864,79.344475,92.22273
"3698",49.3172,79.20531,92.06308
"3699",49.330536,79.07591,91.90885
"3700",49.343872,78.95384,91.757904
"3701",49.35721,78.84886,91.62023
"3702",49.370544,78.75853,91.49393
"3703",49.38388,78.675514,91.372116
"3704",49.397217,78.60471,91.259926
"3705",49.410553,78.54124,91.15285
"3706",49.42389,78.48264,91.04867
"3707",49.437225,78.42649,90.9451
"3708",49.45056,78.37766,90.8471
"3709",49.463898,78.33372,90.75246
"3710",49.477234,78.294655,90.66132
"3711",49.49057,78.26292,90.576294
"3712",49.503906,78.23605,90.49515
"3713",49.517242,78.2092,90.41317
"3714",49.53058,78.18967,90.33768
"3715",49.543915,78.167694,90.25913
"3716",49.55725,78.150604,90.184784
"3717",49.570587,78.12619,90.10258
"3718",49.583923,78.099335,90.017166
"3719",49.59726,78.07248,89.930916
"3720",49.610596,78.06271,89.860916
"3721",49.62393,78.099335,89.837
"3722",49.637268,78.22385,89.902115
"3723",49.650604,78.47776,90.100525
"3724",49.66394,78.8806,90.455795
"3725",49.677277,79.40795,90.948166
"3726",49.690613,80.01831,91.54002
"3727",49.70395,80.63111,92.1534
"3728",49.717285,81.17555,92.71756
"3729",49.73062,81.602806,93.18155
"3730",49.743958,81.90311,93.53194
"3731",49.757294,82.07645,93.76475
"3732",49.77063,82.16434,93.91753
"3733",49.783966,82.20096,94.02178
"3734",49.797302,82.22049,94.11009
"3735",49.81064,82.23758,94.19657
"3736",49.823975,82.26444,94.29336
"3737",49.83731,82.286415,94.38609
"3738",49.850647,82.286415,94.45754
"3739",49.863983,82.24002,94.4826
"3740",49.87732,82.13992,94.4525
"3741",49.890656,81.98123,94.36068
"3742",49.90399,81.78348,94.22484
"3743",49.917328,81.566185,94.06328
"3744",49.930664,81.356224,93.90226
"3745",49.944,81.17067,93.75909
"3746",49.957336,81.01442,93.63942
"3747",49.970673,80.885025,93.541725
"3748",49.98401,80.77028,93.454636
"3749",49.997345,80.66529,93.37372
"3750",50.01068,80.56275,93.29197
"3751",50.024017,80.45045,93.19725
"3752",50.037354,80.323494,93.08437
"3753",50.05069,80.18677,92.957756
"3754",50.064026,80.0354,92.812225
"3755",50.077362,79.87427,92.6522
"3756",50.0907,79.71313,92.48713
"3757",50.104034,79.55932,92.324356
"3758",50.11737,79.41772,92.16898
"3759",50.130707,79.281,92.01407
"3760",50.144043,79.15648,91.86708
"3761",50.15738,79.03441,91.71865
"3762",50.170715,78.91722,91.57129
"3763",50.18405,78.80492,91.42515
"3764",50.197388,78.69993,91.282814
"3765",50.210724,78.607155,91.149414
"3766",50.22406,78.52415,91.02288
"3767",50.237396,78.45823,90.91084
"3768",50.250732,78.40208,90.80651
"3769",50.26407,78.35325,90.70775
"3770",50.277405,78.311745,90.614784
"3771",50.29074,78.27268,90.522964
"3772",50.304077,78.23605,90.43236
"3773",50.317413,78.20187,90.343056
"3774",50.33075,78.170135,90.25513
"3775",50.344086,78.14084,90.16865
"3776",50.35742,78.12131,90.09102
"3777",50.370758,78.10422,90.01522
"3778",50.384094,78.08957,89.94133
"3779",50.39743,78.0798,89.871864
"3780",50.410767,78.07004,89.80209
"3781",50.424103,78.05783,89.729576
"3782",50.43744,78.04074,89.651794
"3783",50.450775,78.02365,89.57348
"3784",50.46411,78.013885,89.50195
"3785",50.477448,78.03586,89.46186
"3786",50.490784,78.12863,89.493256
"3787",50.50412,78.3386,89.644745
"3788",50.517456,78.692604,89.94683
"3789",50.530792,79.19554,90.40891
"3790",50.54413,79.80591,90.99414
"3791",50.557465,80.45777,91.63994
"3792",50.5708,81.06813,92.2646
"3793",50.584137,81.57595,92.8058
"3794",50.597473,81.94705,93.22615
"3795",50.61081,82.178986,93.51893
"3796",50.624146,82.29862,93.70666
"3797",50.63748,82.34501,93.824875
"3798",50.650818,82.34989,93.90304
"3799",50.664154,82.34745,93.97403
