"","Time..s.","PPG.trace","Preprocessed.PPG"
"45089",615.78534,87.20836,87.750656
"45090",615.79865,86.02182,86.789375
"45091",615.81195,84.77425,85.72998
"45092",615.82526,83.59014,84.69507
"45093",615.83856,82.53788,83.755
"45094",615.85187,81.64431,82.940735
"45095",615.8652,80.91432,82.26213
"45096",615.8785,80.34791,81.72429
"45097",615.8918,79.954834,81.34209
"45098",615.9051,79.74975,81.13559
"45099",615.9184,79.73754,81.11556
"45100",615.9317,79.903564,81.273384
"45101",615.945,80.19409,81.5609
"45102",615.9583,80.53834,81.91121
"45103",615.9716,80.85573,82.24542
"45104",615.9849,81.075455,82.49189
"45105",615.9982,81.1487,82.59874
"45106",616.01154,81.05104,82.53698
"45107",616.02484,80.77516,82.293945
"45108",616.03815,80.34058,81.88359
"45109",616.05145,79.78638,81.34003
"45110",616.06476,79.15404,80.70101
"45111",616.07806,78.487526,80.008064
"45112",616.0914,77.838104,79.31138
"45113",616.1047,77.23262,78.638336
"45114",616.118,76.700386,78.01962
"45115",616.1313,76.24872,77.46484
"45116",616.1446,75.88739,76.98629
"45117",616.1579,75.61639,76.58677
"45118",616.1712,75.41619,76.24959
"45119",616.1845,75.2868,75.97695
"45120",616.1978,75.23308,75.77595
"45121",616.2111,75.2575,75.651405
"45122",616.2244,75.34295,75.58865
"45123",616.23773,75.47234,75.57252
"45124",616.25104,75.63348,75.59216
"45125",616.26434,75.79706,75.61929
"45126",616.27765,75.9411,75.631996
"45127",616.29095,76.06073,75.62479
"45128",616.30426,76.155945,75.5969
"45129",616.31757,76.21942,75.54025
"45130",616.3309,76.24628,75.44897
"45131",616.3442,76.23407,75.31946
"45132",616.3575,76.192566,75.16027
"45133",616.3708,76.138855,74.98758
"45134",616.3841,76.0827,74.81077
"45135",616.3974,76.053406,74.65906
"45136",616.4107,76.11932,74.60165
"45137",616.424,76.385445,74.7465
"45138",616.4373,76.981155,75.229256
"45139",616.4506,78.013885,76.16765
"45140",616.4639,79.51293,77.60463
"45141",616.47723,81.38064,79.457115
"45142",616.49054,83.41192,81.53154
"45143",616.50385,85.34554,83.571785
"45144",616.51715,86.91783,85.31112
"45145",616.53046,87.957886,86.56735
"45146",616.54376,88.38514,87.243286
"45147",616.55707,88.23132,87.3515
"45148",616.5704,87.59655,86.97395
"45149",616.5837,86.63218,86.24698
"45150",616.597,85.489586,85.31164
"45151",616.6103,84.30549,84.29909
"45152",616.6236,83.17021,83.298355
"45153",616.6369,82.142365,82.369576
"45154",616.6502,81.25613,81.550285
"45155",616.6635,80.51881,80.85222
"45156",616.6768,79.95972,80.30934
"45157",616.6901,79.63012,79.978485
"45158",616.7034,79.554436,79.89124
"45159",616.71674,79.73754,80.060425
"45160",616.73004,80.130615,80.4453
"45161",616.74335,80.66041,80.97917
"45162",616.75665,81.21217,81.551575
"45163",616.76996,81.685814,82.063095
"45164",616.78326,82.00076,82.430725
"45165",616.7966,82.11551,82.607994
"45166",616.8099,82.020294,82.57889
"45167",616.8232,81.74197,82.36369
"45168",616.8365,81.324486,82.00065
"45169",616.8498,80.814224,81.53178
"45170",616.8631,80.255135,80.99813
"45171",616.8764,79.68139,80.43236
"45172",616.8897,79.11986,79.86087
"45173",616.903,78.59251,79.306015
"45174",616.9163,78.12619,78.795715
"45175",616.9296,77.747765,78.358734
"45176",616.94293,77.46212,78.00271
"45177",616.95624,77.264366,77.72565
"45178",616.96954,77.152054,77.52785
"45179",616.98285,77.117874,77.40467
"45180",616.99615,77.154495,77.35123
"45181",617.00946,77.2546,77.36241
"45182",617.02277,77.41085,77.43287
"45183",617.0361,77.59884,77.53995
"45184",617.0494,77.803925,77.67
"45185",617.0627,78.00656,77.80401
"45186",617.076,78.19455,77.9297
"45187",617.0893,78.348366,78.0271
"45188",617.1026,78.46311,78.09023
"45189",617.1159,78.536354,78.11545
"45190",617.1292,78.57053,78.10389
"45191",617.1425,78.57786,78.06654
"45192",617.1558,78.57786,78.0221
"45193",617.1691,78.6218,78.02161
"45194",617.18243,78.81468,78.17142
"45195",617.19574,79.28588,78.605576
"45196",617.20905,80.164795,79.46217
"45197",617.22235,81.51736,80.819885
"45198",617.23566,83.3045,82.65444
"45199",617.24896,85.367516,84.820724
"45200",617.26227,87.44274,87.06368
"45201",617.2756,89.25918,89.1127
"45202",617.2889,90.57755,90.72043
"45203",617.3022,91.26116,91.73459
"45204",617.3155,91.29046,92.1158
"45205",617.3288,90.74601,91.92418
"45206",617.3421,89.76944,91.283424
"45207",617.3554,88.534065,90.35335
"45208",617.3687,87.201035,89.287
"45209",617.382,85.89487,88.205864
"45210",617.3953,84.68635,87.18156
"45211",617.4086,83.60967,86.25133
"45212",617.42194,82.686806,85.44126
"45213",617.43524,81.9324,84.77082
"45214",617.44855,81.36111,84.25991
"45215",617.46185,80.99245,83.933784
"45216",617.47516,80.833755,83.80611
"45217",617.48846,80.85817,83.856575
"45218",617.5018,81.02174,84.04697
"45219",617.5151,81.23903,84.29618
"45220",617.5284,81.427025,84.522896
"45221",617.5417,81.5198,84.66026
"45222",617.555,81.463646,84.6516
"45223",617.5683,81.234146,84.46784
"45224",617.5816,80.82887,84.101135
"45225",617.5949,80.26978,83.56795
"45226",617.6082,79.588615,82.89521
"45227",617.6215,78.82201,82.115746
"45228",617.6348,78.011444,81.26837
"45229",617.64813,77.21553,80.41032
"45230",617.66144,76.46113,79.5689
"45231",617.67474,75.7702,78.76739
"45232",617.68805,75.14763,78.012634
"45233",617.70135,74.61295,77.326324
"45234",617.71466,74.178375,76.723404
"45235",617.72797,73.85123,76.21433
"45236",617.7413,73.6437,75.81466
"45237",617.7546,73.55093,75.523254
"45238",617.7679,73.56313,75.33393
"45239",617.7812,73.64614,75.21579
"45240",617.7945,73.78775,75.158844
"45241",617.8078,73.96353,75.140495
"45242",617.8211,74.161285,75.14961
"45243",617.8344,74.36393,75.1698
"45244",617.8477,74.55436,75.184105
"45245",617.861,74.720375,75.17995
"45246",617.8743,74.85222,75.146805
"45247",617.88763,74.94255,75.07627
"45248",617.90094,74.986496,74.96217
"45249",617.91425,74.99382,74.81283
"45250",617.92755,74.984055,74.64662
"45251",617.94086,74.97673,74.48255
"45252",617.95416,74.99626,74.34511
"45253",617.96747,75.11345,74.30593
"45254",617.9808,75.43816,74.47794
"45255",617.9941,76.11932,75.01655
"45256",618.0074,77.281456,76.05741
"45257",618.0207,78.99046,77.681465
"45258",618.034,81.17555,79.83501
"45259",618.0473,83.62432,82.32051
"45260",618.0606,86.031586,84.841034
"45261",618.0739,88.079956,87.07789
"45262",618.0872,89.532616,88.78305
"45263",618.1005,90.27238,89.82071
"45264",618.11383,90.31144,90.180786
"45265",618.12714,89.762115,89.9537
"45266",618.14044,88.80751,89.30416
